TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Quarter,Year,Age Group,Revenue Band
TX045546,2023-11-25,CUST3802,Female,23,Clothing,9,463.0,4167.0,4,2023,Teenager,High
TX045547,2023-11-25,CUST6223,Female,40,Electronics,16,192.0,3072.0,4,2023,Youth,High
TX045548,2023-11-25,CUST5473,Male,48,Clothing,14,297.0,4158.0,4,2023,Middle Aged,High
TX045549,2023-11-25,CUST9255,Male,40,Clothing,16,71.0,1136.0,4,2023,Youth,High
TX045550,2023-11-25,CUST3234,Male,36,Sports,9,54.0,486.0,4,2023,Youth,Medium
TX045551,2023-11-25,CUST2979,Female,36,Clothing,11,180.0,1980.0,4,2023,Youth,High
TX045552,2023-11-25,CUST6959,Male,64,Clothing,15,232.0,3480.0,4,2023,Retired,High
TX045553,2023-11-25,CUST6907,Female,30,Clothing,11,326.0,3586.0,4,2023,Youth,High
TX045554,2023-11-25,CUST1169,Female,36,Books,9,239.0,2151.0,4,2023,Youth,High
TX045555,2023-11-25,CUST9303,Male,37,Books,11,81.0,891.0,4,2023,Youth,High
TX045556,2023-11-25,CUST7592,Female,37,Electronics,15,109.0,1635.0,4,2023,Youth,High
TX045557,2023-11-25,CUST5102,Female,46,Clothing,4,303.0,1212.0,4,2023,Middle Aged,High
TX045558,2023-11-25,CUST4247,Female,21,Sports,19,442.0,8398.0,4,2023,Teenager,High
TX045559,2023-11-25,CUST5003,Male,35,Books,14,321.0,4494.0,4,2023,Youth,High
TX045560,2023-11-25,CUST7446,Male,53,Groceries,8,215.0,1720.0,4,2023,Middle Aged,High
TX045561,2023-11-25,CUST8334,Male,58,Books,4,431.0,1724.0,4,2023,Middle Aged,High
TX045562,2023-11-25,CUST5916,Female,32,Clothing,11,192.0,2112.0,4,2023,Youth,High
TX045563,2023-11-25,CUST9121,Female,21,Electronics,15,178.0,2670.0,4,2023,Teenager,High
TX045564,2023-11-25,CUST8793,Female,65,Books,2,204.0,408.0,4,2023,Retired,Medium
TX045565,2023-11-25,CUST1282,Male,46,Electronics,4,174.0,696.0,4,2023,Middle Aged,High
TX045566,2023-11-25,CUST8433,Male,46,Books,6,232.0,1392.0,4,2023,Middle Aged,High
TX045567,2023-11-25,CUST0786,Female,33,Books,1,110.0,110.0,4,2023,Youth,Medium
TX045568,2023-11-25,CUST3903,Male,56,Books,4,122.0,488.0,4,2023,Middle Aged,Medium
TX045569,2023-11-25,CUST0577,Female,56,Groceries,14,49.0,686.0,4,2023,Middle Aged,High
TX045570,2023-11-25,CUST8494,Female,26,Clothing,10,425.0,4250.0,4,2023,Youth,High
TX045571,2023-11-25,CUST1308,Female,33,Sports,20,300.0,6000.0,4,2023,Youth,High
TX045572,2023-11-25,CUST1652,Male,67,Groceries,19,184.0,3496.0,4,2023,Retired,High
TX045573,2023-11-25,CUST6251,Male,35,Groceries,16,61.0,976.0,4,2023,Youth,High
TX045574,2023-11-25,CUST3174,Male,42,Groceries,1,25.0,25.0,4,2023,Middle Aged,Low
TX045575,2023-11-25,CUST9773,Female,50,Sports,3,351.0,1053.0,4,2023,Middle Aged,High
TX045576,2023-11-25,CUST7933,Male,58,Sports,6,257.0,1542.0,4,2023,Middle Aged,High
TX045577,2023-11-25,CUST2860,Female,64,Sports,15,497.0,7455.0,4,2023,Retired,High
TX045578,2023-11-25,CUST5414,Male,21,Books,19,211.0,4009.0,4,2023,Teenager,High
TX045579,2023-11-25,CUST5503,Female,59,Electronics,4,130.0,520.0,4,2023,Middle Aged,High
TX045580,2023-11-25,CUST5641,Male,57,Electronics,11,107.0,1177.0,4,2023,Middle Aged,High
TX045581,2023-11-25,CUST6163,Male,51,Books,11,206.0,2266.0,4,2023,Middle Aged,High
TX045582,2023-11-25,CUST4267,Male,47,Clothing,10,368.0,3680.0,4,2023,Middle Aged,High
TX045583,2023-11-25,CUST0743,Male,67,Groceries,10,454.0,4540.0,4,2023,Retired,High
TX045584,2023-11-25,CUST6607,Male,51,Sports,10,166.0,1660.0,4,2023,Middle Aged,High
TX045585,2023-11-25,CUST0007,Male,32,Beauty,6,395.0,2370.0,4,2023,Youth,High
TX045586,2023-11-25,CUST6534,Female,25,Clothing,12,376.0,4512.0,4,2023,Teenager,High
TX045587,2023-11-25,CUST1008,Female,25,Electronics,17,478.0,8126.0,4,2023,Teenager,High
TX045588,2023-11-25,CUST1139,Female,67,Books,3,388.0,1164.0,4,2023,Retired,High
TX045589,2023-11-25,CUST6401,Female,51,Groceries,18,465.0,8370.0,4,2023,Middle Aged,High
TX045590,2023-11-25,CUST9590,Female,38,Books,9,86.0,774.0,4,2023,Youth,High
TX045591,2023-11-25,CUST6350,Male,69,Books,11,129.0,1419.0,4,2023,Retired,High
TX045592,2023-11-25,CUST3164,Female,48,Clothing,1,410.0,410.0,4,2023,Middle Aged,Medium
TX045593,2023-11-25,CUST7706,Male,23,Beauty,6,297.0,1782.0,4,2023,Teenager,High
TX045594,2023-11-25,CUST7939,Female,23,Groceries,5,226.0,1130.0,4,2023,Teenager,High
TX045595,2023-11-25,CUST8958,Male,41,Electronics,1,354.0,354.0,4,2023,Middle Aged,Medium
TX045596,2023-11-25,CUST5224,Male,64,Books,2,494.0,988.0,4,2023,Retired,High
TX045597,2023-11-25,CUST8924,Female,56,Clothing,10,405.0,4050.0,4,2023,Middle Aged,High
TX045598,2023-11-25,CUST6186,Male,69,Electronics,6,327.0,1962.0,4,2023,Retired,High
TX045599,2023-11-25,CUST4842,Female,20,Clothing,1,459.0,459.0,4,2023,Teenager,Medium
TX045600,2023-11-25,CUST1803,Female,35,Electronics,11,314.0,3454.0,4,2023,Youth,High
TX045601,2023-11-25,CUST1332,Male,67,Clothing,12,137.0,1644.0,4,2023,Retired,High
TX045602,2023-11-25,CUST1135,Female,57,Groceries,1,481.0,481.0,4,2023,Middle Aged,Medium
TX045603,2023-11-25,CUST4696,Female,48,Groceries,18,462.0,8316.0,4,2023,Middle Aged,High
TX045604,2023-11-25,CUST3634,Female,46,Beauty,5,165.0,825.0,4,2023,Middle Aged,High
TX045605,2023-11-25,CUST9525,Male,30,Groceries,20,23.0,460.0,4,2023,Youth,Medium
TX045606,2023-11-25,CUST7643,Male,67,Sports,10,286.0,2860.0,4,2023,Retired,High
TX045607,2023-11-25,CUST3359,Female,34,Electronics,1,158.0,158.0,4,2023,Youth,Medium
TX045608,2023-11-25,CUST5765,Male,56,Beauty,13,80.0,1040.0,4,2023,Middle Aged,High
TX045609,2023-11-25,CUST8869,Male,57,Electronics,12,444.0,5328.0,4,2023,Middle Aged,High
TX045610,2023-11-25,CUST0347,Male,63,Clothing,2,324.0,648.0,4,2023,Retired,High
TX045611,2023-11-25,CUST2659,Male,22,Beauty,10,378.0,3780.0,4,2023,Teenager,High
TX045612,2023-11-25,CUST9819,Male,20,Clothing,5,94.0,470.0,4,2023,Teenager,Medium
TX045613,2023-11-25,CUST6416,Female,43,Books,19,497.0,9443.0,4,2023,Middle Aged,High
TX045614,2023-11-25,CUST1392,Female,57,Beauty,3,13.0,39.0,4,2023,Middle Aged,Low
TX045615,2023-11-25,CUST8957,Male,38,Books,18,61.0,1098.0,4,2023,Youth,High
TX045616,2023-11-25,CUST0791,Male,67,Beauty,9,130.0,1170.0,4,2023,Retired,High
TX045617,2023-11-25,CUST7291,Female,59,Groceries,15,24.0,360.0,4,2023,Middle Aged,Medium
TX045618,2023-11-25,CUST3910,Male,70,Beauty,13,367.0,4771.0,4,2023,Retired,High
TX045619,2023-11-25,CUST3412,Male,51,Books,15,19.0,285.0,4,2023,Middle Aged,Medium
TX045620,2023-11-25,CUST0537,Female,53,Electronics,1,72.0,72.0,4,2023,Middle Aged,Low
TX045621,2023-11-25,CUST9576,Female,26,Electronics,10,360.0,3600.0,4,2023,Youth,High
TX045622,2023-11-25,CUST5538,Male,20,Clothing,9,148.0,1332.0,4,2023,Teenager,High
TX045623,2023-11-25,CUST5693,Male,53,Electronics,14,195.0,2730.0,4,2023,Middle Aged,High
TX045624,2023-11-25,CUST8349,Female,70,Clothing,12,221.0,2652.0,4,2023,Retired,High
TX045625,2023-11-25,CUST2937,Female,51,Books,20,484.0,9680.0,4,2023,Middle Aged,High
TX045626,2023-11-25,CUST4945,Female,50,Electronics,18,466.0,8388.0,4,2023,Middle Aged,High
TX045627,2023-11-25,CUST8796,Male,35,Clothing,18,116.0,2088.0,4,2023,Youth,High
TX045628,2023-11-25,CUST7616,Male,50,Electronics,9,468.0,4212.0,4,2023,Middle Aged,High
TX045629,2023-11-25,CUST4078,Male,50,Groceries,13,65.0,845.0,4,2023,Middle Aged,High
TX045630,2023-11-25,CUST7313,Male,36,Books,8,165.0,1320.0,4,2023,Youth,High
TX045631,2023-11-25,CUST0492,Female,63,Electronics,9,321.0,2889.0,4,2023,Retired,High
TX045632,2023-11-25,CUST9303,Female,24,Groceries,5,166.0,830.0,4,2023,Teenager,High
TX045633,2023-11-25,CUST5296,Female,61,Sports,2,484.0,968.0,4,2023,Retired,High
TX045634,2023-11-25,CUST8129,Male,56,Groceries,20,378.0,7560.0,4,2023,Middle Aged,High
TX045635,2023-11-25,CUST9247,Female,61,Electronics,14,406.0,5684.0,4,2023,Retired,High
TX045636,2023-11-25,CUST2884,Male,32,Electronics,17,400.0,6800.0,4,2023,Youth,High
TX045637,2023-11-25,CUST8046,Female,19,Beauty,1,148.0,148.0,4,2023,Teenager,Medium
TX045638,2023-11-25,CUST9006,Female,38,Groceries,8,336.0,2688.0,4,2023,Youth,High
TX045639,2023-11-25,CUST3679,Male,36,Electronics,8,317.0,2536.0,4,2023,Youth,High
TX045640,2023-11-25,CUST7716,Female,56,Groceries,6,15.0,90.0,4,2023,Middle Aged,Low
TX045641,2023-11-25,CUST0218,Female,47,Clothing,15,193.0,2895.0,4,2023,Middle Aged,High
TX045642,2023-11-25,CUST0479,Male,61,Clothing,10,253.0,2530.0,4,2023,Retired,High
TX045643,2023-11-25,CUST2518,Female,59,Books,2,383.0,766.0,4,2023,Middle Aged,High
TX045644,2023-11-25,CUST3746,Male,42,Groceries,6,150.0,900.0,4,2023,Middle Aged,High
TX045645,2023-11-25,CUST9679,Female,50,Beauty,15,86.0,1290.0,4,2023,Middle Aged,High
TX045646,2023-11-25,CUST6504,Female,21,Clothing,3,417.0,1251.0,4,2023,Teenager,High
TX045647,2023-11-25,CUST1225,Male,31,Clothing,4,298.0,1192.0,4,2023,Youth,High
TX045648,2023-11-25,CUST9059,Male,39,Beauty,13,99.0,1287.0,4,2023,Youth,High
TX045649,2023-11-25,CUST6040,Female,55,Electronics,14,440.0,6160.0,4,2023,Middle Aged,High
TX045650,2023-11-25,CUST6394,Male,26,Books,8,385.0,3080.0,4,2023,Youth,High
TX045651,2023-11-25,CUST9189,Female,67,Electronics,5,428.0,2140.0,4,2023,Retired,High
TX045652,2023-11-25,CUST3176,Female,54,Books,19,437.0,8303.0,4,2023,Middle Aged,High
TX045653,2023-11-25,CUST8449,Male,65,Electronics,19,159.0,3021.0,4,2023,Retired,High
TX045654,2023-11-25,CUST6537,Male,53,Books,17,118.0,2006.0,4,2023,Middle Aged,High
TX045655,2023-11-25,CUST1943,Female,19,Electronics,9,230.0,2070.0,4,2023,Teenager,High
TX045656,2023-11-25,CUST7627,Female,21,Beauty,13,58.0,754.0,4,2023,Teenager,High
TX045657,2023-11-25,CUST8937,Male,62,Electronics,17,14.0,238.0,4,2023,Retired,Medium
TX045658,2023-11-25,CUST1518,Male,40,Sports,13,19.0,247.0,4,2023,Youth,Medium
TX045659,2023-11-25,CUST3593,Male,24,Sports,12,367.0,4404.0,4,2023,Teenager,High
TX045660,2023-11-25,CUST2189,Female,46,Electronics,13,82.0,1066.0,4,2023,Middle Aged,High
TX045661,2023-11-25,CUST5397,Male,41,Sports,8,13.0,104.0,4,2023,Middle Aged,Medium
TX045662,2023-11-25,CUST5166,Male,61,Sports,20,362.0,7240.0,4,2023,Retired,High
TX045663,2023-11-25,CUST6331,Female,29,Books,9,35.0,315.0,4,2023,Youth,Medium
TX045664,2023-11-25,CUST9960,Male,53,Books,7,195.0,1365.0,4,2023,Middle Aged,High
TX045665,2023-11-25,CUST9970,Male,30,Clothing,5,299.0,1495.0,4,2023,Youth,High
TX045666,2023-11-25,CUST7918,Female,41,Electronics,6,63.0,378.0,4,2023,Middle Aged,Medium
TX045667,2023-11-25,CUST0468,Male,59,Electronics,3,146.0,438.0,4,2023,Middle Aged,Medium
TX045668,2023-11-25,CUST9435,Female,42,Groceries,15,330.0,4950.0,4,2023,Middle Aged,High
TX045669,2023-11-25,CUST5715,Female,57,Books,11,406.0,4466.0,4,2023,Middle Aged,High
TX045670,2023-11-25,CUST5113,Male,40,Books,9,168.0,1512.0,4,2023,Youth,High
TX045671,2023-11-25,CUST5645,Female,20,Sports,16,37.0,592.0,4,2023,Teenager,High
TX045672,2023-11-25,CUST7113,Male,49,Beauty,2,176.0,352.0,4,2023,Middle Aged,Medium
TX045673,2023-11-25,CUST7507,Female,33,Books,1,445.0,445.0,4,2023,Youth,Medium
TX045674,2023-11-25,CUST1753,Female,28,Electronics,13,341.0,4433.0,4,2023,Youth,High
TX045675,2023-11-25,CUST6940,Female,31,Sports,19,429.0,8151.0,4,2023,Youth,High
TX045676,2023-11-25,CUST9691,Female,54,Sports,5,156.0,780.0,4,2023,Middle Aged,High
TX045677,2023-11-25,CUST4415,Female,61,Clothing,16,74.0,1184.0,4,2023,Retired,High
TX045678,2023-11-25,CUST8590,Male,57,Groceries,5,487.0,2435.0,4,2023,Middle Aged,High
TX045679,2023-11-25,CUST3987,Female,59,Clothing,17,163.0,2771.0,4,2023,Middle Aged,High
TX045680,2023-11-25,CUST2117,Male,39,Groceries,20,343.0,6860.0,4,2023,Youth,High
TX045681,2023-11-25,CUST2465,Female,21,Beauty,18,245.0,4410.0,4,2023,Teenager,High
TX045682,2023-11-25,CUST8323,Female,45,Electronics,2,370.0,740.0,4,2023,Middle Aged,High
TX045683,2023-11-25,CUST7729,Female,21,Sports,8,163.0,1304.0,4,2023,Teenager,High
TX045684,2023-11-25,CUST4381,Male,35,Electronics,15,35.0,525.0,4,2023,Youth,High
TX045685,2023-11-25,CUST5647,Female,37,Electronics,3,481.0,1443.0,4,2023,Youth,High
TX045686,2023-11-25,CUST4785,Female,41,Books,14,284.0,3976.0,4,2023,Middle Aged,High
TX045687,2023-11-25,CUST4148,Female,26,Clothing,14,252.0,3528.0,4,2023,Youth,High
TX045688,2023-11-25,CUST5328,Male,23,Clothing,9,347.0,3123.0,4,2023,Teenager,High
TX045689,2023-11-25,CUST1205,Male,22,Groceries,3,52.0,156.0,4,2023,Teenager,Medium
TX045690,2023-11-25,CUST3708,Male,48,Clothing,16,416.0,6656.0,4,2023,Middle Aged,High
TX045691,2023-11-25,CUST7605,Female,38,Sports,12,222.0,2664.0,4,2023,Youth,High
TX045692,2023-11-25,CUST7808,Female,65,Books,17,322.0,5474.0,4,2023,Retired,High
TX045693,2023-11-25,CUST5403,Female,61,Groceries,11,113.0,1243.0,4,2023,Retired,High
TX045694,2023-11-25,CUST5353,Female,40,Sports,19,305.0,5795.0,4,2023,Youth,High
TX045695,2023-11-25,CUST6402,Male,44,Beauty,8,320.0,2560.0,4,2023,Middle Aged,High
TX045696,2023-11-25,CUST8238,Female,61,Groceries,17,209.0,3553.0,4,2023,Retired,High
TX045697,2023-11-25,CUST6820,Male,46,Beauty,2,157.0,314.0,4,2023,Middle Aged,Medium
TX045698,2023-11-25,CUST3605,Female,20,Beauty,12,109.0,1308.0,4,2023,Teenager,High
TX045699,2023-11-25,CUST1424,Male,25,Beauty,10,273.0,2730.0,4,2023,Teenager,High
TX045700,2023-11-25,CUST6958,Male,34,Beauty,5,324.0,1620.0,4,2023,Youth,High
TX045701,2023-11-25,CUST2760,Female,32,Electronics,20,207.0,4140.0,4,2023,Youth,High
TX045702,2023-11-25,CUST2932,Female,27,Clothing,1,113.0,113.0,4,2023,Youth,Medium
TX045703,2023-11-25,CUST0720,Male,26,Electronics,11,152.0,1672.0,4,2023,Youth,High
TX045704,2023-11-25,CUST5416,Female,70,Clothing,6,292.0,1752.0,4,2023,Retired,High
TX045705,2023-11-25,CUST4020,Female,27,Sports,18,178.0,3204.0,4,2023,Youth,High
TX045706,2023-11-25,CUST2342,Female,44,Electronics,3,107.0,321.0,4,2023,Middle Aged,Medium
TX045707,2023-11-25,CUST6936,Male,21,Books,8,465.0,3720.0,4,2023,Teenager,High
TX045708,2023-11-25,CUST1599,Female,39,Groceries,17,338.0,5746.0,4,2023,Youth,High
TX045709,2023-11-25,CUST9636,Female,54,Beauty,7,316.0,2212.0,4,2023,Middle Aged,High
TX045710,2023-11-25,CUST7171,Male,19,Books,16,300.0,4800.0,4,2023,Teenager,High
TX045711,2023-11-25,CUST3405,Female,60,Sports,9,106.0,954.0,4,2023,Middle Aged,High
TX045712,2023-11-25,CUST4624,Male,35,Groceries,15,335.0,5025.0,4,2023,Youth,High
TX045713,2023-11-25,CUST6238,Female,21,Beauty,15,62.0,930.0,4,2023,Teenager,High
TX045714,2023-11-25,CUST2347,Male,40,Sports,9,204.0,1836.0,4,2023,Youth,High
TX045715,2023-11-25,CUST4952,Male,58,Clothing,18,484.0,8712.0,4,2023,Middle Aged,High
TX045716,2023-11-25,CUST8728,Male,67,Sports,6,350.0,2100.0,4,2023,Retired,High
TX045717,2023-11-25,CUST3742,Female,62,Beauty,18,126.0,2268.0,4,2023,Retired,High
TX045718,2023-11-25,CUST8711,Female,35,Books,11,98.0,1078.0,4,2023,Youth,High
TX045719,2023-11-25,CUST9579,Female,29,Electronics,12,496.0,5952.0,4,2023,Youth,High
TX045720,2023-11-25,CUST7766,Female,49,Sports,16,335.0,5360.0,4,2023,Middle Aged,High
TX045721,2023-11-25,CUST8757,Male,36,Books,13,388.0,5044.0,4,2023,Youth,High
TX045722,2023-11-25,CUST3056,Male,50,Clothing,15,172.0,2580.0,4,2023,Middle Aged,High
TX045723,2023-11-25,CUST8108,Male,68,Beauty,15,146.0,2190.0,4,2023,Retired,High
TX045724,2023-11-25,CUST2304,Male,36,Clothing,4,477.0,1908.0,4,2023,Youth,High
TX045725,2023-11-25,CUST9566,Female,65,Clothing,17,95.0,1615.0,4,2023,Retired,High
TX045726,2023-11-25,CUST2805,Female,20,Beauty,2,224.0,448.0,4,2023,Teenager,Medium
TX045727,2023-11-25,CUST6434,Female,36,Clothing,16,485.0,7760.0,4,2023,Youth,High
TX045728,2023-11-25,CUST0012,Male,43,Groceries,6,129.0,774.0,4,2023,Middle Aged,High
TX045729,2023-11-25,CUST6693,Male,54,Electronics,20,137.0,2740.0,4,2023,Middle Aged,High
TX045730,2023-11-25,CUST3261,Male,47,Books,17,175.0,2975.0,4,2023,Middle Aged,High
TX045731,2023-11-25,CUST0263,Female,20,Beauty,11,141.0,1551.0,4,2023,Teenager,High
TX045732,2023-11-25,CUST6152,Female,42,Groceries,10,135.0,1350.0,4,2023,Middle Aged,High
TX045733,2023-11-25,CUST2310,Male,26,Books,4,431.0,1724.0,4,2023,Youth,High
TX045734,2023-11-25,CUST0812,Female,19,Electronics,11,380.0,4180.0,4,2023,Teenager,High
TX045735,2023-11-25,CUST7351,Male,42,Books,15,486.0,7290.0,4,2023,Middle Aged,High
TX045736,2023-11-25,CUST5214,Female,61,Books,10,162.0,1620.0,4,2023,Retired,High
TX045737,2023-11-25,CUST2887,Female,69,Books,12,62.0,744.0,4,2023,Retired,High
TX045738,2023-11-25,CUST6246,Female,27,Books,8,36.0,288.0,4,2023,Youth,Medium
TX045739,2023-11-25,CUST0853,Male,49,Clothing,18,272.0,4896.0,4,2023,Middle Aged,High
TX045740,2023-11-25,CUST3604,Female,69,Books,13,292.0,3796.0,4,2023,Retired,High
TX045741,2023-11-25,CUST8877,Female,31,Electronics,15,71.0,1065.0,4,2023,Youth,High
TX045742,2023-11-25,CUST3256,Male,42,Groceries,1,320.0,320.0,4,2023,Middle Aged,Medium
TX045743,2023-11-25,CUST4226,Female,47,Books,12,26.0,312.0,4,2023,Middle Aged,Medium
TX045744,2023-11-25,CUST0883,Female,38,Electronics,10,302.0,3020.0,4,2023,Youth,High
TX045745,2023-11-25,CUST0191,Female,47,Groceries,19,87.0,1653.0,4,2023,Middle Aged,High
TX045746,2023-11-25,CUST2009,Female,40,Beauty,18,190.0,3420.0,4,2023,Youth,High
TX045747,2023-11-25,CUST6523,Male,59,Sports,11,109.0,1199.0,4,2023,Middle Aged,High
TX045748,2023-11-25,CUST8447,Male,19,Books,6,377.0,2262.0,4,2023,Teenager,High
TX045749,2023-11-25,CUST2614,Male,57,Clothing,9,89.0,801.0,4,2023,Middle Aged,High
TX045750,2023-11-25,CUST0786,Male,64,Sports,16,468.0,7488.0,4,2023,Retired,High
TX045751,2023-11-25,CUST7633,Male,29,Groceries,15,390.0,5850.0,4,2023,Youth,High
TX045752,2023-11-25,CUST5643,Male,61,Books,6,483.0,2898.0,4,2023,Retired,High
TX045753,2023-11-25,CUST8051,Female,65,Groceries,15,218.0,3270.0,4,2023,Retired,High
TX045754,2023-11-25,CUST8775,Male,44,Groceries,4,263.0,1052.0,4,2023,Middle Aged,High
TX045755,2023-11-25,CUST3558,Female,45,Books,20,231.0,4620.0,4,2023,Middle Aged,High
TX045756,2023-11-25,CUST2174,Male,54,Sports,12,165.0,1980.0,4,2023,Middle Aged,High
TX045757,2023-11-25,CUST2030,Female,20,Clothing,2,110.0,220.0,4,2023,Teenager,Medium
TX045758,2023-11-25,CUST2546,Male,59,Electronics,18,116.0,2088.0,4,2023,Middle Aged,High
TX045759,2023-11-25,CUST6185,Male,61,Electronics,5,283.0,1415.0,4,2023,Retired,High
TX045760,2023-11-25,CUST5338,Female,19,Clothing,4,232.0,928.0,4,2023,Teenager,High
TX045761,2023-11-25,CUST9157,Male,35,Books,4,258.0,1032.0,4,2023,Youth,High
TX045762,2023-11-25,CUST7988,Male,62,Sports,16,490.0,7840.0,4,2023,Retired,High
TX045763,2023-11-25,CUST0506,Male,22,Electronics,3,337.0,1011.0,4,2023,Teenager,High
TX045764,2023-11-25,CUST5436,Male,70,Books,13,133.0,1729.0,4,2023,Retired,High
TX045765,2023-11-25,CUST1736,Male,22,Electronics,4,44.0,176.0,4,2023,Teenager,Medium
TX045766,2023-11-25,CUST5758,Male,62,Groceries,20,298.0,5960.0,4,2023,Retired,High
TX045767,2023-11-25,CUST6722,Male,38,Electronics,1,375.0,375.0,4,2023,Youth,Medium
TX045768,2023-11-25,CUST1432,Male,61,Groceries,11,390.0,4290.0,4,2023,Retired,High
TX045769,2023-11-25,CUST2723,Female,59,Beauty,4,51.0,204.0,4,2023,Middle Aged,Medium
TX045770,2023-11-25,CUST6161,Male,18,Books,16,334.0,5344.0,4,2023,,High
TX045771,2023-11-25,CUST0696,Female,50,Groceries,12,235.0,2820.0,4,2023,Middle Aged,High
TX045772,2023-11-25,CUST0561,Female,19,Clothing,20,89.0,1780.0,4,2023,Teenager,High
TX045773,2023-11-25,CUST1728,Female,66,Electronics,4,41.0,164.0,4,2023,Retired,Medium
TX045774,2023-11-25,CUST2445,Female,45,Books,15,356.0,5340.0,4,2023,Middle Aged,High
TX045775,2023-11-25,CUST4160,Female,68,Electronics,15,123.0,1845.0,4,2023,Retired,High
TX045776,2023-11-25,CUST5951,Male,43,Clothing,20,466.0,9320.0,4,2023,Middle Aged,High
TX045777,2023-11-25,CUST1308,Male,36,Beauty,17,437.0,7429.0,4,2023,Youth,High
TX045778,2023-11-25,CUST6652,Female,63,Groceries,9,17.0,153.0,4,2023,Retired,Medium
TX045779,2023-11-25,CUST9319,Male,61,Electronics,17,276.0,4692.0,4,2023,Retired,High
TX045780,2023-11-25,CUST5281,Male,37,Clothing,10,208.0,2080.0,4,2023,Youth,High
TX045781,2023-11-25,CUST3390,Male,35,Sports,5,491.0,2455.0,4,2023,Youth,High
TX045782,2023-11-25,CUST6865,Male,56,Books,3,150.0,450.0,4,2023,Middle Aged,Medium
TX045783,2023-11-25,CUST7834,Female,56,Clothing,7,474.0,3318.0,4,2023,Middle Aged,High
TX045784,2023-11-25,CUST6913,Female,34,Sports,5,192.0,960.0,4,2023,Youth,High
TX045785,2023-11-25,CUST3892,Male,23,Electronics,3,410.0,1230.0,4,2023,Teenager,High
TX045786,2023-11-25,CUST2040,Female,32,Groceries,7,443.0,3101.0,4,2023,Youth,High
TX045787,2023-11-25,CUST7793,Male,26,Clothing,3,433.0,1299.0,4,2023,Youth,High
TX045788,2023-11-25,CUST4016,Female,54,Sports,3,57.0,171.0,4,2023,Middle Aged,Medium
TX045789,2023-11-25,CUST0732,Male,41,Clothing,16,374.0,5984.0,4,2023,Middle Aged,High
TX045790,2023-11-25,CUST4963,Female,67,Electronics,7,195.0,1365.0,4,2023,Retired,High
TX045791,2023-11-25,CUST5475,Male,64,Books,3,221.0,663.0,4,2023,Retired,High
TX045792,2023-11-25,CUST0096,Male,37,Electronics,13,392.0,5096.0,4,2023,Youth,High
TX045793,2023-11-25,CUST4689,Female,23,Sports,6,408.0,2448.0,4,2023,Teenager,High
TX045794,2023-11-25,CUST4403,Female,38,Sports,2,379.0,758.0,4,2023,Youth,High
TX045795,2023-11-25,CUST8752,Male,65,Sports,1,434.0,434.0,4,2023,Retired,Medium
TX045796,2023-11-25,CUST5598,Male,30,Electronics,19,358.0,6802.0,4,2023,Youth,High
TX045797,2023-11-25,CUST6650,Female,58,Electronics,2,201.0,402.0,4,2023,Middle Aged,Medium
TX045798,2023-11-25,CUST2683,Female,43,Electronics,13,361.0,4693.0,4,2023,Middle Aged,High
TX045799,2023-11-25,CUST3990,Male,42,Books,10,165.0,1650.0,4,2023,Middle Aged,High
TX045800,2023-11-25,CUST3281,Male,60,Books,8,63.0,504.0,4,2023,Middle Aged,High
TX045801,2023-11-25,CUST6799,Male,59,Books,20,407.0,8140.0,4,2023,Middle Aged,High
TX045802,2023-11-25,CUST0870,Female,61,Clothing,16,325.0,5200.0,4,2023,Retired,High
TX045803,2023-11-25,CUST3043,Female,51,Books,12,350.0,4200.0,4,2023,Middle Aged,High
TX045804,2023-11-25,CUST9593,Female,66,Books,15,166.0,2490.0,4,2023,Retired,High
TX045805,2023-11-25,CUST1604,Female,48,Clothing,11,472.0,5192.0,4,2023,Middle Aged,High
TX045806,2023-11-25,CUST5632,Female,27,Electronics,12,321.0,3852.0,4,2023,Youth,High
TX045807,2023-11-25,CUST6397,Female,18,Books,5,487.0,2435.0,4,2023,,High
TX045808,2023-11-25,CUST5656,Female,21,Sports,15,13.0,195.0,4,2023,Teenager,Medium
TX045809,2023-11-25,CUST3117,Female,63,Books,8,14.0,112.0,4,2023,Retired,Medium
TX045810,2023-11-25,CUST3903,Female,65,Beauty,14,80.0,1120.0,4,2023,Retired,High
TX045811,2023-11-25,CUST1379,Female,49,Beauty,20,382.0,7640.0,4,2023,Middle Aged,High
TX045812,2023-11-25,CUST8640,Female,29,Clothing,3,248.0,744.0,4,2023,Youth,High
TX045813,2023-11-25,CUST1163,Female,33,Sports,14,230.0,3220.0,4,2023,Youth,High
TX045814,2023-11-25,CUST1080,Female,21,Clothing,8,333.0,2664.0,4,2023,Teenager,High
TX045815,2023-11-25,CUST2252,Male,32,Electronics,20,336.0,6720.0,4,2023,Youth,High
TX045816,2023-11-25,CUST8995,Female,51,Books,7,225.0,1575.0,4,2023,Middle Aged,High
TX045817,2023-11-25,CUST1754,Female,21,Groceries,15,332.0,4980.0,4,2023,Teenager,High
TX045818,2023-11-25,CUST3076,Female,41,Sports,17,190.0,3230.0,4,2023,Middle Aged,High
TX045819,2023-11-25,CUST4257,Female,53,Electronics,17,68.0,1156.0,4,2023,Middle Aged,High
