TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
2475,24-11-2023,CUST9849,Female,25,Beauty,3,309,927
2476,24-11-2023,CUST7938,Female,69,Groceries,18,491,8838
2477,24-11-2023,CUST1207,Male,21,Electronics,5,220,1100
2478,24-11-2023,CUST1726,Male,29,Electronics,19,473,8987
2479,24-11-2023,CUST3647,Male,68,Clothing,15,476,7140
2480,24-11-2023,CUST7487,Male,60,Sports,11,443,4873
2481,24-11-2023,CUST7993,Male,22,Groceries,15,208,3120
2482,24-11-2023,CUST3408,Male,21,Beauty,7,371,2597
2483,24-11-2023,CUST7053,Male,57,Beauty,12,339,4068
2484,24-11-2023,CUST4615,Female,37,Clothing,15,218,3270
2485,24-11-2023,CUST5224,Male,55,Electronics,3,415,1245
2486,24-11-2023,CUST6172,Female,18,Electronics,18,469,8442
2487,24-11-2023,CUST0646,Male,62,Electronics,7,343,2401
2488,24-11-2023,CUST6953,Female,64,Groceries,20,381,7620
2489,24-11-2023,CUST2249,Female,64,Groceries,4,159,636
2490,24-11-2023,CUST3815,Female,38,Sports,11,405,4455
2491,24-11-2023,CUST7246,Female,37,Electronics,3,38,114
2492,24-11-2023,CUST9165,Female,51,Sports,7,25,175
2493,24-11-2023,CUST1523,Male,21,Groceries,1,158,158
2494,24-11-2023,CUST2283,Female,67,Clothing,2,230,460
2495,24-11-2023,CUST5232,Male,52,Groceries,3,400,1200
2496,24-11-2023,CUST1644,Female,25,Electronics,1,95,95
2497,24-11-2023,CUST7888,Male,54,Books,13,304,3952
2498,24-11-2023,CUST5952,Female,53,Books,17,160,2720
2499,24-11-2023,CUST1816,Male,56,Clothing,20,380,7600
2500,24-11-2023,CUST1650,Female,70,Books,4,441,1764
2501,24-11-2023,CUST6724,Female,57,Electronics,7,308,2156
2502,24-11-2023,CUST0193,Female,40,Books,13,274,3562
2503,24-11-2023,CUST1557,Male,29,Electronics,20,223,4460
2504,24-11-2023,CUST5582,Female,69,Beauty,11,313,3443
2505,24-11-2023,CUST5438,Male,35,Beauty,6,186,1116
2506,24-11-2023,CUST6154,Female,57,Clothing,15,81,1215
2507,24-11-2023,CUST9723,Male,47,Sports,2,101,202
2508,24-11-2023,CUST9423,Male,31,Clothing,8,500,4000
2509,24-11-2023,CUST0169,Female,36,Groceries,7,81,567
2510,24-11-2023,CUST6865,Male,42,Sports,20,173,3460
2511,24-11-2023,CUST5021,Female,67,Books,18,211,3798
2512,24-11-2023,CUST9627,Male,51,Electronics,16,182,2912
2513,24-11-2023,CUST6007,Female,62,Electronics,18,254,4572
2514,24-11-2023,CUST2472,Female,56,Sports,9,221,1989
2515,24-11-2023,CUST8275,Female,52,Beauty,10,71,710
2516,24-11-2023,CUST9163,Male,30,Electronics,11,458,5038
2517,24-11-2023,CUST2861,Female,39,Groceries,2,108,216
2518,24-11-2023,CUST1118,Male,54,Clothing,10,123,1230
2519,24-11-2023,CUST1850,Male,33,Groceries,20,364,7280
2520,24-11-2023,CUST3207,Female,70,Books,1,392,392
2521,24-11-2023,CUST4657,Male,25,Books,16,146,2336
2522,24-11-2023,CUST0315,Female,61,Clothing,13,256,3328
2523,24-11-2023,CUST9911,Female,37,Sports,11,297,3267
2524,24-11-2023,CUST7009,Male,43,Electronics,13,38,494
2525,24-11-2023,CUST9872,Female,23,Beauty,9,116,1044
2526,24-11-2023,CUST3893,Male,68,Clothing,9,107,963
2527,24-11-2023,CUST0862,Female,70,Sports,14,278,3892
2528,24-11-2023,CUST1288,Male,23,Clothing,7,169,1183
2529,24-11-2023,CUST5761,Male,70,Clothing,7,110,770
2530,24-11-2023,CUST0792,Female,54,Clothing,18,483,8694
2531,24-11-2023,CUST4913,Male,37,Clothing,18,342,6156
2532,24-11-2023,CUST8645,Female,69,Beauty,5,440,2200
2533,24-11-2023,CUST0885,Female,61,Sports,6,476,2856
2534,24-11-2023,CUST8340,Male,59,Electronics,1,409,409
2535,24-11-2023,CUST9041,Male,36,Groceries,14,64,896
2536,24-11-2023,CUST3672,Male,25,Sports,18,403,7254
2537,24-11-2023,CUST3386,Male,48,Groceries,1,488,488
2538,24-11-2023,CUST4188,Male,26,Groceries,11,144,1584
2539,24-11-2023,CUST3448,Female,55,Clothing,17,307,5219
2540,24-11-2023,CUST7815,Female,18,Clothing,14,122,1708
2541,24-11-2023,CUST0682,Female,42,Beauty,1,383,383
2542,24-11-2023,CUST1505,Male,55,Beauty,6,233,1398
2543,24-11-2023,CUST0527,Female,58,Beauty,16,126,2016
2544,24-11-2023,CUST9961,Male,36,Sports,18,357,6426
2545,24-11-2023,CUST9502,Male,66,Groceries,20,258,5160
2546,24-11-2023,CUST8715,Female,36,Electronics,6,214,1284
2547,24-11-2023,CUST1079,Female,26,Clothing,3,457,1371
2548,24-11-2023,CUST5521,Male,36,Books,8,76,608
2549,24-11-2023,CUST8073,Female,44,Electronics,16,290,4640
2550,24-11-2023,CUST2636,Female,22,Clothing,4,313,1252
2551,24-11-2023,CUST8417,Male,49,Sports,11,23,253
2552,24-11-2023,CUST6173,Female,51,Electronics,17,352,5984
2553,24-11-2023,CUST6299,Female,33,Books,7,250,1750
2554,24-11-2023,CUST4591,Female,33,Clothing,16,308,4928
2555,24-11-2023,CUST1036,Female,18,Clothing,20,496,9920
2556,24-11-2023,CUST8392,Male,43,Sports,20,174,3480
2557,24-11-2023,CUST8880,Male,49,Groceries,16,429,6864
2558,24-11-2023,CUST3735,Female,51,Clothing,18,360,6480
2559,24-11-2023,CUST4062,Female,39,Beauty,14,334,4676
2560,24-11-2023,CUST6987,Female,56,Clothing,18,458,8244
2561,24-11-2023,CUST3014,Male,30,Books,18,212,3816
2562,24-11-2023,CUST5296,Male,20,Books,5,357,1785
2563,24-11-2023,CUST8109,Female,50,Beauty,20,406,8120
2564,24-11-2023,CUST5963,Male,31,Beauty,18,185,3330
2565,24-11-2023,CUST6209,Female,36,Clothing,12,277,3324
2566,24-11-2023,CUST8544,Female,23,Clothing,3,192,576
2567,24-11-2023,CUST6068,Male,50,Sports,8,172,1376
2568,24-11-2023,CUST2256,Male,70,Clothing,6,75,450
2569,24-11-2023,CUST6765,Male,44,Clothing,5,21,105
2570,24-11-2023,CUST7249,Female,21,Sports,19,173,3287
2571,24-11-2023,CUST5237,Female,51,Groceries,14,134,1876
2572,24-11-2023,CUST0240,Male,20,Books,8,78,624
2573,24-11-2023,CUST8958,Male,31,Electronics,4,102,408
2574,24-11-2023,CUST2706,Male,36,Sports,10,110,1100
2575,24-11-2023,CUST2371,Female,51,Groceries,2,216,432
2576,24-11-2023,CUST7155,Male,26,Sports,2,29,58
2577,24-11-2023,CUST9873,Male,22,Electronics,18,95,1710
2578,24-11-2023,CUST3040,Male,48,Books,15,73,1095
2579,24-11-2023,CUST4678,Male,31,Electronics,8,235,1880
2580,24-11-2023,CUST2684,Female,43,Groceries,12,311,3732
2581,24-11-2023,CUST0617,Female,44,Books,1,423,423
2582,24-11-2023,CUST3204,Male,65,Beauty,19,165,3135
2583,24-11-2023,CUST2111,Male,48,Books,12,368,4416
2584,24-11-2023,CUST8111,Male,25,Books,4,426,1704
2585,24-11-2023,CUST3055,Male,32,Electronics,14,97,1358
2586,24-11-2023,CUST5884,Female,42,Electronics,7,389,2723
2587,24-11-2023,CUST9902,Female,47,Clothing,3,298,894
2588,24-11-2023,CUST5845,Female,45,Groceries,5,283,1415
2589,24-11-2023,CUST1167,Male,30,Clothing,13,106,1378
2590,24-11-2023,CUST0761,Female,42,Groceries,6,150,900
2591,24-11-2023,CUST7050,Male,60,Books,16,296,4736
2592,24-11-2023,CUST0907,Male,58,Books,17,139,2363
2593,24-11-2023,CUST6495,Female,64,Books,1,38,38
2594,24-11-2023,CUST9031,Male,44,Books,3,179,537
2595,24-11-2023,CUST3266,Male,18,Electronics,1,281,281
2596,24-11-2023,CUST2466,Male,67,Sports,3,303,909
2597,24-11-2023,CUST9921,Male,66,Books,17,21,357
2598,24-11-2023,CUST3709,Male,67,Electronics,3,307,921
2599,24-11-2023,CUST7666,Male,23,Beauty,15,296,4440
2600,24-11-2023,CUST2640,Female,54,Sports,13,310,4030
2601,24-11-2023,CUST9523,Male,42,Clothing,11,158,1738
2602,24-11-2023,CUST7529,Female,63,Electronics,16,135,2160
2603,24-11-2023,CUST6365,Female,67,Groceries,1,101,101
2604,24-11-2023,CUST5155,Female,51,Clothing,3,215,645
2605,24-11-2023,CUST9986,Female,29,Clothing,17,222,3774
2606,24-11-2023,CUST7117,Female,68,Electronics,4,415,1660
2607,24-11-2023,CUST1188,Female,57,Clothing,8,162,1296
2608,24-11-2023,CUST9237,Female,34,Books,18,268,4824
2609,24-11-2023,CUST0739,Female,44,Electronics,16,390,6240
2610,24-11-2023,CUST2675,Male,33,Electronics,10,253,2530
2611,24-11-2023,CUST3220,Female,41,Electronics,6,361,2166
2612,24-11-2023,CUST7694,Male,39,Electronics,2,261,522
2613,24-11-2023,CUST2276,Female,34,Groceries,13,89,1157
2614,24-11-2023,CUST6242,Female,58,Groceries,18,439,7902
2615,24-11-2023,CUST2976,Female,25,Sports,12,282,3384
2616,24-11-2023,CUST4064,Female,45,Groceries,1,202,202
2617,24-11-2023,CUST8687,Female,24,Electronics,5,290,1450
2618,24-11-2023,CUST2213,Female,60,Groceries,15,499,7485
2619,24-11-2023,CUST8047,Male,67,Beauty,7,278,1946
2620,24-11-2023,CUST1481,Male,54,Electronics,6,129,774
2621,24-11-2023,CUST6293,Female,58,Groceries,2,497,994
2622,24-11-2023,CUST8425,Female,58,Groceries,10,227,2270
2623,24-11-2023,CUST0698,Female,67,Electronics,13,81,1053
2624,24-11-2023,CUST4020,Female,23,Electronics,5,56,280
2625,24-11-2023,CUST0175,Female,46,Clothing,16,496,7936
2626,24-11-2023,CUST7898,Male,26,Beauty,18,121,2178
2627,24-11-2023,CUST6619,Female,68,Beauty,1,394,394
2628,24-11-2023,CUST3471,Female,38,Groceries,9,485,4365
2629,24-11-2023,CUST8064,Male,24,Clothing,4,90,360
2630,24-11-2023,CUST6860,Female,61,Groceries,15,107,1605
2631,24-11-2023,CUST1594,Male,69,Clothing,18,83,1494
2632,24-11-2023,CUST7257,Male,65,Beauty,12,306,3672
2633,24-11-2023,CUST2956,Female,69,Sports,7,128,896
2634,24-11-2023,CUST8515,Male,29,Beauty,4,226,904
2635,24-11-2023,CUST9810,Female,40,Sports,3,73,219
2636,24-11-2023,CUST7444,Male,34,Books,11,122,1342
2637,24-11-2023,CUST9341,Female,59,Sports,12,116,1392
2638,24-11-2023,CUST5192,Female,57,Books,6,431,2586
2639,24-11-2023,CUST2592,Male,22,Beauty,11,478,5258
2640,24-11-2023,CUST1213,Female,54,Electronics,1,199,199
2641,24-11-2023,CUST5918,Female,28,Books,1,57,57
2642,24-11-2023,CUST7720,Female,58,Clothing,13,340,4420
2643,24-11-2023,CUST7738,Female,66,Books,13,263,3419
2644,24-11-2023,CUST9724,Male,43,Clothing,2,333,666
2645,24-11-2023,CUST3914,Female,26,Books,7,445,3115
2646,24-11-2023,CUST0650,Female,53,Electronics,9,141,1269
2647,24-11-2023,CUST9048,Male,38,Electronics,17,443,7531
2648,24-11-2023,CUST8020,Female,46,Groceries,18,367,6606
2649,24-11-2023,CUST0309,Male,39,Beauty,9,80,720
2650,24-11-2023,CUST3588,Male,39,Beauty,14,356,4984
2651,24-11-2023,CUST6885,Female,53,Electronics,3,389,1167
2652,24-11-2023,CUST1887,Male,40,Clothing,6,212,1272
2653,24-11-2023,CUST3192,Female,36,Sports,5,76,380
2654,24-11-2023,CUST1442,Male,64,Clothing,7,170,1190
2655,24-11-2023,CUST7760,Female,29,Sports,18,493,8874
2656,24-11-2023,CUST0274,Male,62,Groceries,19,386,7334
2657,24-11-2023,CUST5460,Female,63,Books,20,92,1840
2658,24-11-2023,CUST8994,Male,64,Sports,11,339,3729
2659,24-11-2023,CUST4873,Female,44,Beauty,14,477,6678
2660,24-11-2023,CUST7973,Female,57,Books,15,481,7215
2661,24-11-2023,CUST4212,Female,29,Electronics,7,416,2912
2662,24-11-2023,CUST7762,Female,70,Beauty,1,140,140
2663,24-11-2023,CUST6828,Female,42,Clothing,13,500,6500
2664,24-11-2023,CUST8718,Female,51,Beauty,3,300,900
2665,24-11-2023,CUST6567,Female,48,Beauty,9,154,1386
2666,24-11-2023,CUST2423,Male,59,Groceries,1,225,225
2667,24-11-2023,CUST4422,Male,50,Sports,5,303,1515
2668,24-11-2023,CUST9267,Female,19,Beauty,9,320,2880
2669,24-11-2023,CUST6352,Female,18,Clothing,8,358,2864
2670,24-11-2023,CUST9103,Female,58,Clothing,8,230,1840
2671,24-11-2023,CUST1597,Female,54,Electronics,16,330,5280
2672,24-11-2023,CUST3042,Female,68,Books,1,117,117
2673,24-11-2023,CUST2003,Female,42,Books,18,251,4518
2674,24-11-2023,CUST8272,Female,60,Sports,13,432,5616
2675,24-11-2023,CUST0678,Female,56,Electronics,13,101,1313
2676,24-11-2023,CUST8076,Male,20,Groceries,12,430,5160
2677,24-11-2023,CUST8225,Male,37,Books,5,88,440
2678,24-11-2023,CUST8598,Male,33,Books,3,81,243
2679,24-11-2023,CUST1293,Male,59,Clothing,11,120,1320
2680,24-11-2023,CUST4921,Male,37,Clothing,15,453,6795
2681,24-11-2023,CUST0728,Female,25,Electronics,7,12,84
2682,24-11-2023,CUST2870,Female,66,Clothing,15,52,780
2683,24-11-2023,CUST3868,Male,20,Groceries,20,178,3560
2684,24-11-2023,CUST0133,Female,67,Electronics,16,289,4624
2685,24-11-2023,CUST6183,Male,40,Beauty,19,172,3268
2686,24-11-2023,CUST1741,Female,60,Sports,11,89,979
2687,24-11-2023,CUST9227,Female,39,Sports,19,423,8037
2688,24-11-2023,CUST8288,Female,42,Electronics,4,220,880
2689,24-11-2023,CUST8956,Male,42,Clothing,3,374,1122
2690,24-11-2023,CUST2326,Male,19,Electronics,6,462,2772
2691,24-11-2023,CUST3180,Male,64,Books,17,20,340
2692,24-11-2023,CUST0212,Female,44,Books,3,162,486
2693,24-11-2023,CUST4032,Male,39,Electronics,19,117,2223
2694,24-11-2023,CUST2660,Male,22,Sports,7,463,3241
2695,24-11-2023,CUST7239,Male,62,Beauty,8,213,1704
2696,24-11-2023,CUST6492,Male,42,Electronics,20,26,520
2697,24-11-2023,CUST1310,Male,69,Groceries,6,52,312
2698,24-11-2023,CUST8141,Female,70,Sports,15,379,5685
2699,24-11-2023,CUST7219,Male,20,Clothing,18,470,8460
2700,24-11-2023,CUST8033,Female,38,Beauty,5,335,1675
2701,24-11-2023,CUST0304,Female,52,Clothing,2,494,988
2702,24-11-2023,CUST3820,Male,29,Clothing,10,482,4820
2703,24-11-2023,CUST1947,Female,62,Sports,4,70,280
2704,24-11-2023,CUST9020,Male,40,Electronics,4,319,1276
2705,24-11-2023,CUST5665,Male,33,Electronics,10,15,150
2706,24-11-2023,CUST9412,Male,47,Groceries,16,354,5664
2707,24-11-2023,CUST4496,Female,55,Clothing,15,17,255
2708,24-11-2023,CUST3515,Female,35,Books,11,354,3894
2709,24-11-2023,CUST0182,Female,19,Beauty,6,73,438
2710,24-11-2023,CUST9689,Male,68,Sports,15,443,6645
2711,24-11-2023,CUST1157,Female,59,Electronics,3,111,333
2712,24-11-2023,CUST0802,Female,26,Groceries,11,82,902
2713,24-11-2023,CUST6124,Female,63,Sports,10,253,2530
2714,24-11-2023,CUST3964,Female,57,Electronics,7,263,1841
2715,24-11-2023,CUST6730,Male,49,Books,7,134,938
2716,24-11-2023,CUST1538,Male,37,Books,6,445,2670
2717,24-11-2023,CUST1003,Female,27,Electronics,9,24,216
2718,24-11-2023,CUST8632,Male,37,Electronics,7,316,2212
2719,24-11-2023,CUST1711,Female,69,Electronics,17,487,8279
2720,24-11-2023,CUST1991,Female,34,Groceries,8,25,200
2721,24-11-2023,CUST0900,Female,40,Electronics,3,364,1092
2722,24-11-2023,CUST1403,Female,38,Beauty,5,82,410
2723,24-11-2023,CUST1717,Female,34,Electronics,14,75,1050
2724,24-11-2023,CUST5840,Male,48,Sports,18,183,3294
2725,24-11-2023,CUST1881,Male,45,Sports,6,364,2184
2726,24-11-2023,CUST2649,Male,65,Sports,1,429,429
2727,24-11-2023,CUST5582,Male,54,Beauty,15,315,4725
2728,24-11-2023,CUST9124,Male,59,Sports,3,403,1209
2729,24-11-2023,CUST3271,Female,32,Electronics,19,225,4275
2730,24-11-2023,CUST7954,Female,49,Electronics,4,120,480
2731,24-11-2023,CUST8039,Male,60,Books,9,231,2079
2732,24-11-2023,CUST6106,Male,63,Clothing,6,313,1878
2733,24-11-2023,CUST9647,Female,65,Sports,16,466,7456
2734,24-11-2023,CUST7409,Female,55,Groceries,12,143,1716
2735,24-11-2023,CUST9026,Female,70,Clothing,10,381,3810
2736,24-11-2023,CUST6872,Female,48,Clothing,7,325,2275
2737,24-11-2023,CUST4580,Male,42,Electronics,10,71,710
2738,24-11-2023,CUST9045,Female,23,Groceries,18,227,4086
2739,24-11-2023,CUST2417,Female,29,Electronics,9,499,4491
2740,24-11-2023,CUST6386,Female,69,Sports,1,31,31
2741,24-11-2023,CUST3825,Male,63,Beauty,18,184,3312
2742,24-11-2023,CUST5789,Male,57,Clothing,14,406,5684
2743,24-11-2023,CUST2521,Female,42,Beauty,18,15,270
2744,24-11-2023,CUST6195,Male,26,Sports,6,301,1806
2745,24-11-2023,CUST9772,Male,25,Books,17,76,1292
2746,24-11-2023,CUST9988,Female,35,Beauty,3,149,447
2747,24-11-2023,CUST4665,Female,46,Electronics,4,332,1328
2748,24-11-2023,CUST2756,Male,32,Books,17,219,3723
2749,24-11-2023,CUST5501,Female,56,Beauty,10,421,4210
2750,24-11-2023,CUST4099,Female,63,Groceries,1,414,414
2751,24-11-2023,CUST3531,Male,55,Books,1,54,54
2752,24-11-2023,CUST3674,Male,28,Sports,2,470,940
2753,24-11-2023,CUST3778,Male,60,Sports,6,450,2700
2754,24-11-2023,CUST4745,Male,33,Clothing,4,166,664
2755,24-11-2023,CUST2840,Female,35,Groceries,10,151,1510
2756,24-11-2023,CUST0647,Female,59,Groceries,9,462,4158
2757,24-11-2023,CUST6757,Male,18,Clothing,19,308,5852
2758,24-11-2023,CUST5320,Female,37,Clothing,20,94,1880
2759,24-11-2023,CUST8569,Female,60,Beauty,8,265,2120
2760,24-11-2023,CUST7993,Male,61,Groceries,14,290,4060
2761,24-11-2023,CUST1458,Male,47,Beauty,10,315,3150
2762,24-11-2023,CUST4764,Male,34,Clothing,16,170,2720
2763,24-11-2023,CUST9940,Male,51,Groceries,20,342,6840
2764,24-11-2023,CUST1574,Male,46,Clothing,7,462,3234
2765,24-11-2023,CUST8955,Female,56,Groceries,2,110,220
2766,24-11-2023,CUST4130,Female,19,Books,14,96,1344
2767,24-11-2023,CUST3326,Male,27,Electronics,7,35,245
2768,24-11-2023,CUST3312,Male,23,Books,19,13,247
2769,24-11-2023,CUST0454,Male,46,Electronics,15,64,960
2770,24-11-2023,CUST7508,Female,40,Electronics,5,339,1695
2771,24-11-2023,CUST9632,Female,24,Groceries,16,96,1536
2772,24-11-2023,CUST1183,Female,22,Books,17,54,918
2773,24-11-2023,CUST1063,Male,34,Sports,4,144,576
2774,24-11-2023,CUST5238,Female,68,Electronics,16,474,7584
2775,24-11-2023,CUST6621,Male,37,Beauty,18,474,8532
2776,24-11-2023,CUST5102,Female,59,Groceries,8,435,3480
2777,24-11-2023,CUST8721,Female,18,Electronics,14,233,3262
2778,24-11-2023,CUST1542,Male,25,Books,8,256,2048
2779,24-11-2023,CUST2340,Male,45,Beauty,7,41,287
2780,24-11-2023,CUST0426,Female,49,Books,11,279,3069
2781,24-11-2023,CUST0385,Female,24,Electronics,20,67,1340
2782,24-11-2023,CUST2730,Female,55,Beauty,14,430,6020
2783,24-11-2023,CUST2359,Male,59,Electronics,15,130,1950
2784,24-11-2023,CUST7644,Male,40,Books,20,280,5600
2785,24-11-2023,CUST1656,Male,26,Books,17,329,5593
2786,24-11-2023,CUST3019,Female,56,Books,1,56,56
2787,24-11-2023,CUST4259,Male,20,Clothing,16,42,672
2788,24-11-2023,CUST5369,Female,24,Electronics,15,292,4380
2789,24-11-2023,CUST2024,Male,57,Books,13,118,1534
2790,24-11-2023,CUST3033,Female,63,Clothing,14,284,3976
2791,24-11-2023,CUST3876,Female,51,Books,16,26,416
2792,24-11-2023,CUST7032,Male,53,Groceries,11,170,1870
2793,24-11-2023,CUST3469,Male,44,Electronics,13,271,3523
2794,24-11-2023,CUST3098,Male,29,Books,14,256,3584
2795,24-11-2023,CUST0793,Female,62,Groceries,13,466,6058
2796,24-11-2023,CUST5438,Female,38,Beauty,12,490,5880
2797,24-11-2023,CUST2866,Female,59,Electronics,15,384,5760
2798,24-11-2023,CUST2491,Female,23,Sports,7,314,2198
2799,24-11-2023,CUST0284,Female,64,Beauty,20,442,8840
2800,24-11-2023,CUST8992,Male,19,Clothing,18,88,1584
2801,24-11-2023,CUST9300,Female,46,Electronics,20,262,5240
2802,24-11-2023,CUST9057,Male,32,Books,20,372,7440
2803,24-11-2023,CUST4089,Female,34,Sports,6,278,1668
2804,24-11-2023,CUST0555,Female,64,Books,17,305,5185
2805,24-11-2023,CUST0403,Female,62,Groceries,13,37,481
2806,24-11-2023,CUST5150,Male,55,Clothing,16,247,3952
2807,24-11-2023,CUST6320,Male,68,Books,8,284,2272
2808,24-11-2023,CUST9099,Male,51,Books,14,218,3052
2809,24-11-2023,CUST9257,Female,48,Sports,3,346,1038
2810,24-11-2023,CUST1769,Male,48,Books,12,204,2448
2811,24-11-2023,CUST4748,Male,26,Sports,11,318,3498
2812,24-11-2023,CUST7107,Male,64,Clothing,5,422,2110
2813,24-11-2023,CUST2463,Male,61,Books,16,179,2864
2814,24-11-2023,CUST4128,Female,32,Groceries,7,472,3304
2815,24-11-2023,CUST3339,Male,68,Electronics,7,140,980
2816,24-11-2023,CUST1252,Male,51,Beauty,16,82,1312
2817,24-11-2023,CUST1903,Male,69,Books,17,177,3009
2818,24-11-2023,CUST7773,Male,66,Electronics,12,440,5280
2819,24-11-2023,CUST7188,Female,44,Clothing,18,316,5688
2820,24-11-2023,CUST3950,Female,43,Electronics,10,170,1700
2821,24-11-2023,CUST6181,Male,36,Sports,4,17,68
2822,24-11-2023,CUST0681,Female,48,Clothing,18,64,1152
2823,24-11-2023,CUST0881,Male,36,Beauty,14,184,2576
2824,24-11-2023,CUST1941,Male,43,Beauty,11,138,1518
2825,24-11-2023,CUST1428,Male,25,Groceries,20,487,9740
2826,24-11-2023,CUST4650,Female,66,Groceries,20,422,8440
2827,24-11-2023,CUST7991,Female,27,Clothing,19,19,361
2828,24-11-2023,CUST4829,Female,37,Books,17,270,4590
2829,24-11-2023,CUST6877,Female,30,Clothing,13,29,377
2830,24-11-2023,CUST1149,Male,58,Electronics,20,350,7000
2831,24-11-2023,CUST2005,Male,35,Sports,7,173,1211
2832,24-11-2023,CUST4552,Female,27,Beauty,16,360,5760
2833,24-11-2023,CUST7029,Female,40,Electronics,20,392,7840
2834,24-11-2023,CUST4494,Male,54,Sports,2,132,264
2835,24-11-2023,CUST5629,Female,43,Clothing,10,248,2480
2836,24-11-2023,CUST3024,Female,24,Books,10,411,4110
2837,24-11-2023,CUST2597,Male,49,Beauty,10,342,3420
2838,24-11-2023,CUST8573,Male,58,Sports,3,34,102
2839,24-11-2023,CUST0967,Female,40,Sports,18,464,8352
2840,24-11-2023,CUST9075,Female,20,Clothing,2,220,440
2841,24-11-2023,CUST2742,Female,67,Sports,12,88,1056
2842,24-11-2023,CUST2861,Female,28,Groceries,14,368,5152
2843,24-11-2023,CUST9469,Female,30,Books,10,251,2510
2844,24-11-2023,CUST7687,Female,57,Books,6,25,150
2845,24-11-2023,CUST2370,Female,60,Clothing,11,161,1771
2846,24-11-2023,CUST4099,Female,49,Groceries,16,69,1104
2847,24-11-2023,CUST6812,Male,35,Groceries,9,130,1170
2848,24-11-2023,CUST2286,Male,44,Groceries,11,47,517
2849,24-11-2023,CUST2540,Male,31,Groceries,18,130,2340
2850,24-11-2023,CUST9629,Female,39,Beauty,9,464,4176
2851,24-11-2023,CUST6289,Male,56,Books,9,70,630
2852,24-11-2023,CUST9602,Male,25,Groceries,1,252,252
2853,24-11-2023,CUST3953,Female,46,Electronics,18,235,4230
2854,24-11-2023,CUST1623,Male,48,Sports,5,68,340
2855,24-11-2023,CUST6416,Female,58,Groceries,11,471,5181
2856,24-11-2023,CUST3475,Male,19,Books,6,50,300
2857,24-11-2023,CUST8988,Female,70,Clothing,11,320,3520
2858,24-11-2023,CUST5845,Male,52,Groceries,17,370,6290
2859,24-11-2023,CUST6455,Female,22,Beauty,10,301,3010
2860,24-11-2023,CUST5897,Male,25,Electronics,4,395,1580
2861,24-11-2023,CUST7079,Female,29,Books,15,495,7425
2862,24-11-2023,CUST6433,Female,60,Groceries,8,299,2392
2863,24-11-2023,CUST5883,Male,37,Electronics,16,34,544
2864,24-11-2023,CUST0965,Female,53,Clothing,1,143,143
2865,24-11-2023,CUST1857,Male,35,Books,9,180,1620
2866,24-11-2023,CUST6178,Male,40,Electronics,13,197,2561
2867,24-11-2023,CUST4447,Male,39,Books,1,346,346
2868,24-11-2023,CUST6343,Male,24,Sports,17,385,6545
2869,24-11-2023,CUST4784,Female,19,Books,12,107,1284
2870,24-11-2023,CUST7729,Male,46,Clothing,3,292,876
2871,24-11-2023,CUST1703,Female,35,Sports,7,435,3045
2872,24-11-2023,CUST5085,Male,38,Clothing,8,496,3968
2873,24-11-2023,CUST4273,Female,21,Clothing,20,201,4020
2874,24-11-2023,CUST7903,Female,34,Sports,20,18,360
2875,24-11-2023,CUST8401,Female,46,Clothing,11,493,5423
2876,24-11-2023,CUST7442,Female,54,Clothing,13,412,5356
2877,24-11-2023,CUST0296,Male,42,Clothing,13,175,2275
2878,24-11-2023,CUST4708,Female,59,Electronics,7,389,2723
2879,24-11-2023,CUST0423,Male,30,Sports,10,118,1180
2880,24-11-2023,CUST4024,Male,63,Books,14,82,1148
2881,24-11-2023,CUST4888,Female,39,Books,12,99,1188
2882,24-11-2023,CUST0350,Female,31,Electronics,20,249,4980
2883,24-11-2023,CUST0110,Female,48,Beauty,12,75,900
2884,24-11-2023,CUST9140,Female,51,Books,17,270,4590
2885,24-11-2023,CUST3083,Female,38,Clothing,7,375,2625
2886,24-11-2023,CUST1269,Male,45,Clothing,17,136,2312
2887,24-11-2023,CUST2395,Female,57,Groceries,2,458,916
2888,24-11-2023,CUST9926,Male,33,Beauty,15,109,1635
2889,24-11-2023,CUST2211,Female,60,Clothing,19,480,9120
2890,24-11-2023,CUST0658,Female,26,Electronics,12,130,1560
2891,24-11-2023,CUST3566,Female,43,Groceries,12,439,5268
2892,24-11-2023,CUST6237,Female,54,Clothing,3,151,453
2893,24-11-2023,CUST0980,Female,45,Books,6,262,1572
2894,24-11-2023,CUST1066,Male,56,Sports,14,169,2366
2895,24-11-2023,CUST9849,Female,60,Electronics,3,475,1425
2896,24-11-2023,CUST1610,Male,33,Electronics,1,68,68
2897,24-11-2023,CUST2551,Female,22,Clothing,19,38,722
2898,24-11-2023,CUST9609,Female,39,Books,12,281,3372
2899,24-11-2023,CUST4708,Male,29,Electronics,11,71,781
2900,24-11-2023,CUST0021,Male,58,Groceries,10,275,2750
2901,24-11-2023,CUST5390,Male,24,Electronics,16,218,3488
2902,24-11-2023,CUST3839,Female,59,Sports,4,467,1868
2903,24-11-2023,CUST1202,Female,23,Clothing,9,180,1620
2904,24-11-2023,CUST1106,Male,19,Electronics,19,272,5168
2905,24-11-2023,CUST8457,Male,36,Clothing,19,29,551
2906,24-11-2023,CUST0489,Male,39,Books,4,217,868
2907,24-11-2023,CUST7382,Female,57,Beauty,5,413,2065
