TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
2758,25-11-2023,CUST5639,Female,62,Groceries,6,57,342
2759,25-11-2023,CUST3504,Male,37,Electronics,20,58,1160
2760,25-11-2023,CUST9062,Female,31,Groceries,17,223,3791
2761,25-11-2023,CUST3023,Male,65,Beauty,2,425,850
2762,25-11-2023,CUST9811,Female,45,Clothing,15,25,375
2763,25-11-2023,CUST6038,Male,18,Electronics,5,105,525
2764,25-11-2023,CUST1376,Male,49,Sports,1,403,403
2765,25-11-2023,CUST4965,Male,65,Groceries,16,172,2752
2766,25-11-2023,CUST0382,Female,38,Sports,20,332,6640
2767,25-11-2023,CUST5660,Female,30,Groceries,18,298,5364
2768,25-11-2023,CUST0131,Female,63,Books,9,449,4041
2769,25-11-2023,CUST7027,Female,61,Electronics,2,372,744
2770,25-11-2023,CUST6581,Female,51,Books,17,350,5950
2771,25-11-2023,CUST0096,Male,28,Groceries,6,250,1500
2772,25-11-2023,CUST1110,Male,44,Sports,14,77,1078
2773,25-11-2023,CUST5554,Female,49,Books,4,441,1764
2774,25-11-2023,CUST2142,Female,36,Beauty,15,75,1125
2775,25-11-2023,CUST5851,Female,68,Electronics,13,256,3328
2776,25-11-2023,CUST9393,Male,42,Sports,8,76,608
2777,25-11-2023,CUST9775,Female,22,Electronics,11,425,4675
2778,25-11-2023,CUST2919,Female,20,Electronics,4,473,1892
2779,25-11-2023,CUST9918,Female,57,Electronics,9,211,1899
2780,25-11-2023,CUST1941,Female,70,Clothing,15,259,3885
2781,25-11-2023,CUST2875,Female,45,Clothing,10,404,4040
2782,25-11-2023,CUST4075,Male,54,Clothing,16,233,3728
2783,25-11-2023,CUST6181,Male,29,Books,14,230,3220
2784,25-11-2023,CUST7363,Male,62,Sports,16,17,272
2785,25-11-2023,CUST5537,Male,34,Electronics,16,194,3104
2786,25-11-2023,CUST1068,Male,21,Beauty,3,441,1323
2787,25-11-2023,CUST0815,Male,37,Groceries,6,136,816
2788,25-11-2023,CUST7672,Female,55,Groceries,5,202,1010
2789,25-11-2023,CUST7520,Male,39,Groceries,10,17,170
2790,25-11-2023,CUST4765,Female,62,Groceries,9,284,2556
2791,25-11-2023,CUST4563,Female,60,Beauty,2,154,308
2792,25-11-2023,CUST1809,Male,40,Electronics,7,229,1603
2793,25-11-2023,CUST1584,Female,21,Clothing,12,202,2424
2794,25-11-2023,CUST4810,Female,18,Beauty,8,431,3448
2795,25-11-2023,CUST0090,Female,61,Groceries,15,70,1050
2796,25-11-2023,CUST2515,Male,64,Groceries,14,403,5642
2797,25-11-2023,CUST0382,Male,46,Sports,11,304,3344
2798,25-11-2023,CUST5114,Female,25,Books,13,393,5109
2799,25-11-2023,CUST3342,Male,23,Beauty,20,463,9260
2800,25-11-2023,CUST6348,Female,45,Beauty,3,149,447
2801,25-11-2023,CUST1054,Male,61,Sports,12,70,840
2802,25-11-2023,CUST3252,Male,29,Beauty,17,46,782
2803,25-11-2023,CUST3616,Female,70,Electronics,4,124,496
2804,25-11-2023,CUST6555,Male,50,Sports,5,220,1100
2805,25-11-2023,CUST3057,Female,18,Beauty,18,140,2520
2806,25-11-2023,CUST8487,Male,29,Groceries,13,367,4771
2807,25-11-2023,CUST9873,Male,38,Clothing,15,203,3045
2808,25-11-2023,CUST7212,Female,48,Clothing,20,11,220
2809,25-11-2023,CUST7136,Male,52,Sports,1,20,20
2810,25-11-2023,CUST5102,Male,60,Sports,7,295,2065
2811,25-11-2023,CUST5404,Male,21,Groceries,20,259,5180
2812,25-11-2023,CUST1825,Female,50,Books,14,186,2604
2813,25-11-2023,CUST5280,Male,28,Groceries,2,21,42
2814,25-11-2023,CUST1075,Male,29,Beauty,1,98,98
2815,25-11-2023,CUST1832,Female,46,Books,16,110,1760
2816,25-11-2023,CUST4847,Male,65,Sports,9,74,666
2817,25-11-2023,CUST2907,Female,62,Groceries,16,137,2192
2818,25-11-2023,CUST3894,Female,49,Books,18,400,7200
2819,25-11-2023,CUST6471,Female,48,Beauty,16,430,6880
2820,25-11-2023,CUST4677,Female,44,Clothing,2,437,874
2821,25-11-2023,CUST2553,Female,64,Sports,4,445,1780
2822,25-11-2023,CUST9397,Male,61,Beauty,7,409,2863
2823,25-11-2023,CUST8120,Female,57,Clothing,19,124,2356
2824,25-11-2023,CUST0685,Male,45,Books,14,437,6118
2825,25-11-2023,CUST6493,Female,38,Clothing,8,191,1528
2826,25-11-2023,CUST2298,Male,50,Sports,16,405,6480
2827,25-11-2023,CUST7600,Male,20,Books,2,430,860
2828,25-11-2023,CUST4668,Female,60,Electronics,18,219,3942
2829,25-11-2023,CUST8379,Female,61,Electronics,16,470,7520
2830,25-11-2023,CUST9086,Male,28,Groceries,5,216,1080
2831,25-11-2023,CUST6571,Female,70,Beauty,19,156,2964
2832,25-11-2023,CUST7458,Male,64,Groceries,3,438,1314
2833,25-11-2023,CUST3917,Male,52,Beauty,8,75,600
2834,25-11-2023,CUST7543,Male,57,Beauty,15,172,2580
2835,25-11-2023,CUST0811,Female,23,Beauty,10,80,800
2836,25-11-2023,CUST4332,Female,67,Sports,13,471,6123
2837,25-11-2023,CUST3163,Male,59,Electronics,11,260,2860
2838,25-11-2023,CUST8859,Female,69,Groceries,11,205,2255
2839,25-11-2023,CUST3607,Female,38,Groceries,1,169,169
2840,25-11-2023,CUST8597,Female,60,Clothing,19,58,1102
2841,25-11-2023,CUST8285,Female,21,Clothing,18,461,8298
2842,25-11-2023,CUST7937,Female,35,Clothing,8,52,416
2843,25-11-2023,CUST8585,Female,40,Sports,5,214,1070
2844,25-11-2023,CUST9286,Female,49,Sports,11,400,4400
2845,25-11-2023,CUST3819,Female,56,Clothing,9,11,99
2846,25-11-2023,CUST1361,Female,38,Sports,17,180,3060
2847,25-11-2023,CUST1136,Male,28,Beauty,16,210,3360
2848,25-11-2023,CUST0723,Female,54,Clothing,13,16,208
2849,25-11-2023,CUST2244,Male,42,Clothing,15,80,1200
2850,25-11-2023,CUST4163,Female,50,Clothing,15,196,2940
2851,25-11-2023,CUST3776,Male,51,Sports,20,296,5920
2852,25-11-2023,CUST1613,Female,48,Books,20,201,4020
2853,25-11-2023,CUST3842,Male,25,Groceries,8,240,1920
2854,25-11-2023,CUST6395,Male,50,Books,7,18,126
2855,25-11-2023,CUST1180,Male,67,Groceries,20,20,400
2856,25-11-2023,CUST2112,Male,42,Electronics,10,73,730
2857,25-11-2023,CUST6945,Male,60,Electronics,6,284,1704
2858,25-11-2023,CUST9885,Female,25,Groceries,18,97,1746
2859,25-11-2023,CUST8963,Female,67,Clothing,11,349,3839
2860,25-11-2023,CUST5321,Male,41,Groceries,3,333,999
2861,25-11-2023,CUST0612,Female,33,Clothing,3,172,516
2862,25-11-2023,CUST6923,Female,21,Electronics,2,128,256
2863,25-11-2023,CUST5818,Female,41,Clothing,10,289,2890
2864,25-11-2023,CUST9537,Female,44,Sports,12,30,360
2865,25-11-2023,CUST0447,Male,65,Electronics,19,474,9006
2866,25-11-2023,CUST4456,Male,50,Electronics,15,248,3720
2867,25-11-2023,CUST8783,Male,68,Books,4,186,744
2868,25-11-2023,CUST3704,Female,28,Sports,6,54,324
2869,25-11-2023,CUST9700,Male,32,Books,10,364,3640
2870,25-11-2023,CUST6339,Male,25,Groceries,6,20,120
2871,25-11-2023,CUST4769,Female,33,Books,3,472,1416
2872,25-11-2023,CUST0092,Female,24,Electronics,6,77,462
2873,25-11-2023,CUST8974,Female,55,Clothing,11,70,770
2874,25-11-2023,CUST2668,Female,59,Beauty,14,214,2996
2875,25-11-2023,CUST6538,Female,34,Sports,2,239,478
2876,25-11-2023,CUST5497,Male,59,Beauty,4,404,1616
2877,25-11-2023,CUST0753,Female,23,Sports,20,483,9660
2878,25-11-2023,CUST1293,Female,58,Clothing,2,55,110
2879,25-11-2023,CUST7101,Male,29,Clothing,15,383,5745
2880,25-11-2023,CUST6300,Male,63,Groceries,12,188,2256
2881,25-11-2023,CUST1062,Male,24,Electronics,8,467,3736
2882,25-11-2023,CUST5311,Female,19,Electronics,12,177,2124
2883,25-11-2023,CUST0323,Female,55,Groceries,10,468,4680
2884,25-11-2023,CUST6542,Female,37,Beauty,19,270,5130
2885,25-11-2023,CUST1589,Female,38,Beauty,17,45,765
2886,25-11-2023,CUST8066,Female,45,Clothing,1,35,35
2887,25-11-2023,CUST0017,Male,56,Groceries,15,321,4815
2888,25-11-2023,CUST5277,Female,59,Clothing,20,341,6820
2889,25-11-2023,CUST4296,Male,36,Electronics,19,95,1805
2890,25-11-2023,CUST1911,Male,66,Groceries,16,449,7184
2891,25-11-2023,CUST8907,Female,24,Electronics,12,400,4800
2892,25-11-2023,CUST6766,Female,27,Clothing,17,458,7786
2893,25-11-2023,CUST9849,Female,62,Books,17,478,8126
2894,25-11-2023,CUST1727,Male,22,Groceries,18,186,3348
2895,25-11-2023,CUST2839,Female,31,Clothing,3,19,57
2896,25-11-2023,CUST6415,Female,52,Beauty,9,450,4050
2897,25-11-2023,CUST5735,Female,47,Sports,3,356,1068
2898,25-11-2023,CUST6688,Male,66,Electronics,15,96,1440
2899,25-11-2023,CUST6607,Female,63,Clothing,2,455,910
2900,25-11-2023,CUST2492,Male,28,Clothing,2,49,98
2901,25-11-2023,CUST1989,Male,28,Sports,7,222,1554
2902,25-11-2023,CUST1400,Male,41,Books,11,90,990
2903,25-11-2023,CUST3383,Female,70,Sports,5,437,2185
2904,25-11-2023,CUST0045,Male,60,Groceries,11,327,3597
2905,25-11-2023,CUST9837,Female,30,Groceries,11,333,3663
2906,25-11-2023,CUST0721,Female,22,Electronics,1,226,226
2907,25-11-2023,CUST3577,Male,61,Sports,17,284,4828
2908,25-11-2023,CUST4003,Female,37,Clothing,19,315,5985
2909,25-11-2023,CUST7650,Male,54,Books,13,481,6253
2910,25-11-2023,CUST7425,Male,31,Clothing,7,401,2807
2911,25-11-2023,CUST3116,Male,70,Beauty,16,121,1936
2912,25-11-2023,CUST7699,Female,48,Books,19,378,7182
2913,25-11-2023,CUST4693,Female,31,Sports,4,439,1756
2914,25-11-2023,CUST9723,Female,34,Books,19,420,7980
2915,25-11-2023,CUST6517,Female,65,Groceries,13,255,3315
2916,25-11-2023,CUST1460,Female,64,Beauty,17,434,7378
2917,25-11-2023,CUST5327,Male,59,Beauty,8,464,3712
2918,25-11-2023,CUST1475,Male,68,Beauty,3,110,330
2919,25-11-2023,CUST2563,Female,59,Groceries,10,74,740
2920,25-11-2023,CUST6610,Male,61,Electronics,8,157,1256
2921,25-11-2023,CUST8811,Female,62,Groceries,11,163,1793
2922,25-11-2023,CUST9378,Female,37,Sports,5,487,2435
2923,25-11-2023,CUST0988,Female,57,Groceries,13,99,1287
2924,25-11-2023,CUST2739,Female,24,Books,7,336,2352
2925,25-11-2023,CUST1239,Male,28,Sports,11,226,2486
2926,25-11-2023,CUST5583,Male,45,Books,16,281,4496
2927,25-11-2023,CUST0367,Female,61,Sports,13,205,2665
2928,25-11-2023,CUST8688,Male,22,Sports,17,39,663
2929,25-11-2023,CUST5625,Female,50,Clothing,1,90,90
2930,25-11-2023,CUST4708,Male,34,Clothing,19,120,2280
2931,25-11-2023,CUST7356,Male,67,Electronics,6,268,1608
2932,25-11-2023,CUST3026,Male,43,Clothing,17,321,5457
2933,25-11-2023,CUST0256,Female,32,Sports,1,247,247
2934,25-11-2023,CUST5134,Female,46,Beauty,12,482,5784
2935,25-11-2023,CUST9871,Male,28,Beauty,13,57,741
2936,25-11-2023,CUST7195,Male,33,Beauty,4,500,2000
2937,25-11-2023,CUST9876,Male,38,Electronics,6,417,2502
2938,25-11-2023,CUST8365,Male,65,Books,14,437,6118
2939,25-11-2023,CUST6582,Male,47,Clothing,7,160,1120
2940,25-11-2023,CUST5778,Female,39,Books,2,327,654
2941,25-11-2023,CUST0131,Male,69,Electronics,10,398,3980
2942,25-11-2023,CUST2717,Female,61,Groceries,5,391,1955
2943,25-11-2023,CUST3541,Male,54,Books,9,252,2268
2944,25-11-2023,CUST2081,Male,55,Clothing,16,23,368
2945,25-11-2023,CUST0761,Male,69,Clothing,2,253,506
2946,25-11-2023,CUST2129,Female,30,Clothing,19,380,7220
2947,25-11-2023,CUST1414,Female,45,Groceries,2,448,896
2948,25-11-2023,CUST9418,Female,56,Sports,2,351,702
2949,25-11-2023,CUST4376,Female,56,Electronics,1,185,185
2950,25-11-2023,CUST2816,Male,70,Clothing,17,242,4114
2951,25-11-2023,CUST2557,Male,62,Electronics,17,410,6970
2952,25-11-2023,CUST3315,Male,21,Clothing,10,264,2640
2953,25-11-2023,CUST3088,Male,35,Groceries,8,445,3560
2954,25-11-2023,CUST5254,Female,27,Sports,16,192,3072
2955,25-11-2023,CUST7986,Female,21,Groceries,1,474,474
2956,25-11-2023,CUST2993,Male,40,Groceries,14,364,5096
2957,25-11-2023,CUST4994,Female,56,Sports,19,369,7011
2958,25-11-2023,CUST0869,Female,46,Books,12,311,3732
2959,25-11-2023,CUST5997,Male,33,Beauty,9,395,3555
2960,25-11-2023,CUST1425,Male,34,Books,8,401,3208
2961,25-11-2023,CUST9578,Female,34,Groceries,18,255,4590
2962,25-11-2023,CUST7093,Male,55,Clothing,18,167,3006
2963,25-11-2023,CUST6621,Female,61,Beauty,13,450,5850
2964,25-11-2023,CUST3117,Female,62,Electronics,4,387,1548
2965,25-11-2023,CUST9924,Male,34,Groceries,6,365,2190
2966,25-11-2023,CUST8005,Male,45,Clothing,2,438,876
2967,25-11-2023,CUST1388,Female,23,Electronics,18,199,3582
2968,25-11-2023,CUST7614,Female,58,Groceries,19,131,2489
2969,25-11-2023,CUST4575,Male,55,Sports,2,151,302
2970,25-11-2023,CUST8326,Male,26,Books,16,277,4432
2971,25-11-2023,CUST7483,Female,37,Beauty,1,382,382
2972,25-11-2023,CUST8416,Male,19,Beauty,10,262,2620
2973,25-11-2023,CUST4345,Male,57,Electronics,15,161,2415
2974,25-11-2023,CUST2413,Female,48,Sports,20,412,8240
2975,25-11-2023,CUST8312,Female,19,Clothing,18,353,6354
2976,25-11-2023,CUST6863,Female,60,Groceries,4,199,796
2977,25-11-2023,CUST7813,Male,38,Books,3,267,801
2978,25-11-2023,CUST9445,Male,35,Beauty,5,88,440
2979,25-11-2023,CUST9249,Male,36,Sports,10,464,4640
2980,25-11-2023,CUST1243,Male,49,Electronics,6,123,738
2981,25-11-2023,CUST5936,Male,56,Sports,2,94,188
2982,25-11-2023,CUST8680,Male,42,Groceries,7,124,868
2983,25-11-2023,CUST8185,Female,68,Electronics,13,227,2951
2984,25-11-2023,CUST4730,Male,18,Books,13,470,6110
2985,25-11-2023,CUST1799,Female,32,Clothing,18,200,3600
2986,25-11-2023,CUST0266,Male,44,Electronics,10,13,130
2987,25-11-2023,CUST8341,Female,50,Groceries,19,169,3211
2988,25-11-2023,CUST6977,Female,18,Groceries,4,396,1584
2989,25-11-2023,CUST2792,Male,50,Electronics,16,229,3664
2990,25-11-2023,CUST6506,Male,62,Books,7,278,1946
2991,25-11-2023,CUST2566,Male,32,Electronics,11,348,3828
2992,25-11-2023,CUST0211,Female,64,Sports,4,423,1692
2993,25-11-2023,CUST9186,Male,32,Electronics,6,281,1686
2994,25-11-2023,CUST1917,Male,66,Sports,8,100,800
2995,25-11-2023,CUST0272,Male,28,Sports,3,42,126
2996,25-11-2023,CUST7710,Male,69,Clothing,19,235,4465
2997,25-11-2023,CUST6265,Male,23,Electronics,6,185,1110
2998,25-11-2023,CUST8522,Male,58,Clothing,17,87,1479
2999,25-11-2023,CUST6485,Female,41,Clothing,3,235,705
3000,25-11-2023,CUST0969,Female,59,Sports,7,205,1435
3001,25-11-2023,CUST0393,Male,34,Groceries,14,91,1274
3002,25-11-2023,CUST2694,Male,24,Books,18,132,2376
3003,25-11-2023,CUST1003,Female,41,Sports,4,102,408
3004,25-11-2023,CUST9282,Male,67,Sports,14,213,2982
3005,25-11-2023,CUST0047,Male,62,Clothing,18,95,1710
3006,25-11-2023,CUST2222,Female,42,Groceries,13,321,4173
3007,25-11-2023,CUST9673,Female,46,Clothing,13,174,2262
3008,25-11-2023,CUST7763,Female,20,Groceries,13,271,3523
3009,25-11-2023,CUST8684,Male,20,Sports,14,350,4900
3010,25-11-2023,CUST6414,Male,56,Clothing,1,225,225
3011,25-11-2023,CUST9270,Male,66,Groceries,2,149,298
3012,25-11-2023,CUST0652,Male,24,Clothing,4,285,1140
3013,25-11-2023,CUST6053,Female,32,Electronics,12,288,3456
3014,25-11-2023,CUST7807,Female,24,Sports,4,247,988
3015,25-11-2023,CUST2437,Female,70,Sports,13,444,5772
3016,25-11-2023,CUST9377,Female,30,Clothing,2,318,636
3017,25-11-2023,CUST8994,Male,30,Sports,2,211,422
3018,25-11-2023,CUST4863,Male,37,Clothing,11,47,517
3019,25-11-2023,CUST3143,Female,19,Beauty,16,327,5232
3020,25-11-2023,CUST5033,Female,41,Sports,17,424,7208
3021,25-11-2023,CUST8835,Female,70,Groceries,8,234,1872
3022,25-11-2023,CUST3023,Male,54,Sports,15,175,2625
3023,25-11-2023,CUST0053,Female,20,Electronics,1,182,182
3024,25-11-2023,CUST1018,Female,21,Clothing,7,129,903
3025,25-11-2023,CUST0278,Female,23,Sports,20,306,6120
3026,25-11-2023,CUST5549,Female,44,Groceries,19,430,8170
3027,25-11-2023,CUST4213,Male,25,Books,14,139,1946
3028,25-11-2023,CUST5150,Male,23,Groceries,4,358,1432
3029,25-11-2023,CUST7579,Female,42,Clothing,7,348,2436
3030,25-11-2023,CUST4123,Female,70,Beauty,8,457,3656
3031,25-11-2023,CUST4521,Female,55,Groceries,3,433,1299
3032,25-11-2023,CUST0571,Male,39,Books,10,65,650
3033,25-11-2023,CUST9003,Male,68,Books,16,117,1872
3034,25-11-2023,CUST6735,Male,25,Groceries,4,455,1820
3035,25-11-2023,CUST9347,Female,26,Books,3,132,396
3036,25-11-2023,CUST6433,Female,48,Sports,5,389,1945
3037,25-11-2023,CUST8937,Male,68,Groceries,13,84,1092
3038,25-11-2023,CUST8286,Female,18,Groceries,4,168,672
3039,25-11-2023,CUST7997,Female,70,Books,17,66,1122
3040,25-11-2023,CUST9024,Male,29,Clothing,14,202,2828
3041,25-11-2023,CUST8139,Male,42,Beauty,3,400,1200
3042,25-11-2023,CUST9946,Female,63,Sports,19,123,2337
3043,25-11-2023,CUST6591,Female,65,Sports,6,171,1026
3044,25-11-2023,CUST3734,Male,21,Clothing,20,424,8480
3045,25-11-2023,CUST2664,Male,35,Groceries,12,453,5436
3046,25-11-2023,CUST5996,Female,37,Clothing,8,29,232
3047,25-11-2023,CUST3064,Male,21,Books,7,460,3220
3048,25-11-2023,CUST0721,Male,62,Groceries,9,94,846
3049,25-11-2023,CUST8209,Female,29,Electronics,7,163,1141
3050,25-11-2023,CUST2772,Male,20,Sports,2,91,182
3051,25-11-2023,CUST9675,Female,20,Electronics,6,358,2148
3052,25-11-2023,CUST3582,Male,65,Beauty,7,134,938
3053,25-11-2023,CUST3095,Male,44,Clothing,8,484,3872
3054,25-11-2023,CUST9065,Male,63,Electronics,12,437,5244
3055,25-11-2023,CUST1794,Male,70,Electronics,10,411,4110
3056,25-11-2023,CUST3178,Female,30,Electronics,12,451,5412
3057,25-11-2023,CUST2281,Female,58,Sports,11,127,1397
3058,25-11-2023,CUST7018,Female,41,Books,3,271,813
3059,25-11-2023,CUST9598,Male,18,Sports,11,172,1892
3060,25-11-2023,CUST9538,Male,66,Clothing,18,148,2664
3061,25-11-2023,CUST1761,Male,54,Sports,11,359,3949
3062,25-11-2023,CUST5089,Male,54,Clothing,6,347,2082
3063,25-11-2023,CUST5063,Male,62,Electronics,1,260,260
3064,25-11-2023,CUST1432,Female,30,Books,3,183,549
3065,25-11-2023,CUST4030,Female,25,Books,6,69,414
3066,25-11-2023,CUST7839,Female,50,Clothing,1,426,426
3067,25-11-2023,CUST9730,Female,49,Electronics,10,273,2730
3068,25-11-2023,CUST2574,Male,26,Clothing,17,102,1734
3069,25-11-2023,CUST2286,Female,22,Clothing,12,104,1248
3070,25-11-2023,CUST4881,Female,67,Beauty,8,114,912
3071,25-11-2023,CUST3766,Male,48,Books,8,44,352
3072,25-11-2023,CUST1998,Male,39,Beauty,12,355,4260
3073,25-11-2023,CUST4529,Male,54,Clothing,9,116,1044
3074,25-11-2023,CUST1923,Female,24,Books,4,140,560
3075,25-11-2023,CUST6654,Female,18,Sports,2,57,114
3076,25-11-2023,CUST4525,Female,19,Electronics,18,387,6966
3077,25-11-2023,CUST8637,Female,29,Beauty,11,435,4785
3078,25-11-2023,CUST5149,Female,20,Clothing,19,368,6992
3079,25-11-2023,CUST4745,Male,23,Clothing,14,353,4942
3080,25-11-2023,CUST9096,Male,61,Groceries,7,338,2366
3081,25-11-2023,CUST0611,Female,53,Clothing,8,496,3968
3082,25-11-2023,CUST1428,Male,27,Groceries,16,159,2544
3083,25-11-2023,CUST8016,Female,34,Sports,4,329,1316
3084,25-11-2023,CUST1750,Female,68,Clothing,3,12,36
3085,25-11-2023,CUST2772,Male,41,Groceries,15,249,3735
3086,25-11-2023,CUST4615,Male,28,Groceries,17,324,5508
3087,25-11-2023,CUST9898,Male,57,Electronics,2,338,676
3088,25-11-2023,CUST9083,Male,19,Books,7,498,3486
3089,25-11-2023,CUST4786,Female,57,Clothing,6,187,1122
3090,25-11-2023,CUST4879,Male,43,Groceries,8,173,1384
3091,25-11-2023,CUST5095,Male,27,Electronics,19,386,7334
3092,25-11-2023,CUST2637,Female,53,Books,20,108,2160
3093,25-11-2023,CUST1143,Female,51,Beauty,16,239,3824
3094,25-11-2023,CUST8290,Male,24,Books,16,101,1616
3095,25-11-2023,CUST9923,Male,25,Clothing,8,385,3080
3096,25-11-2023,CUST8171,Female,59,Clothing,13,172,2236
3097,25-11-2023,CUST0983,Male,62,Groceries,12,258,3096
3098,25-11-2023,CUST9623,Male,19,Groceries,13,491,6383
3099,25-11-2023,CUST5431,Female,55,Books,9,74,666
3100,25-11-2023,CUST1352,Female,27,Books,2,117,234
3101,25-11-2023,CUST9902,Female,34,Clothing,17,465,7905
3102,25-11-2023,CUST5666,Female,28,Books,13,193,2509
3103,25-11-2023,CUST2153,Female,20,Books,16,163,2608
3104,25-11-2023,CUST5985,Male,64,Electronics,20,472,9440
3105,25-11-2023,CUST1508,Male,66,Clothing,12,260,3120
3106,25-11-2023,CUST0378,Female,24,Sports,18,478,8604
3107,25-11-2023,CUST6579,Female,26,Groceries,9,134,1206
3108,25-11-2023,CUST8264,Female,27,Electronics,2,37,74
3109,25-11-2023,CUST1679,Female,27,Groceries,20,259,5180
3110,25-11-2023,CUST0423,Male,34,Beauty,8,55,440
3111,25-11-2023,CUST9636,Female,19,Beauty,20,132,2640
3112,25-11-2023,CUST8408,Male,28,Clothing,7,475,3325
3113,25-11-2023,CUST8057,Male,54,Books,12,480,5760
3114,25-11-2023,CUST9011,Male,68,Books,3,147,441
3115,25-11-2023,CUST7541,Male,19,Sports,8,429,3432
3116,25-11-2023,CUST7918,Male,22,Beauty,17,358,6086
3117,25-11-2023,CUST7904,Male,47,Beauty,5,396,1980
3118,25-11-2023,CUST2083,Female,21,Sports,7,47,329
3119,25-11-2023,CUST2358,Female,49,Clothing,7,16,112
3120,25-11-2023,CUST3824,Female,68,Beauty,19,369,7011
3121,25-11-2023,CUST5561,Male,32,Clothing,2,149,298
3122,25-11-2023,CUST7928,Female,32,Beauty,13,393,5109
3123,25-11-2023,CUST2672,Male,26,Groceries,12,449,5388
3124,25-11-2023,CUST6512,Female,32,Groceries,8,182,1456
3125,25-11-2023,CUST3314,Male,50,Clothing,13,453,5889
3126,25-11-2023,CUST5298,Male,19,Beauty,8,373,2984
3127,25-11-2023,CUST6135,Male,55,Clothing,17,368,6256
3128,25-11-2023,CUST6150,Male,52,Beauty,4,52,208
3129,25-11-2023,CUST4007,Female,27,Sports,17,46,782
3130,25-11-2023,CUST1266,Male,34,Groceries,7,157,1099
3131,25-11-2023,CUST4098,Male,50,Clothing,11,209,2299
3132,25-11-2023,CUST0783,Male,47,Books,13,229,2977
3133,25-11-2023,CUST5133,Male,54,Beauty,2,324,648
3134,25-11-2023,CUST4328,Female,66,Groceries,3,129,387
3135,25-11-2023,CUST6667,Female,22,Sports,4,376,1504
3136,25-11-2023,CUST6032,Male,45,Clothing,17,189,3213
3137,25-11-2023,CUST5477,Female,56,Books,11,478,5258
3138,25-11-2023,CUST0343,Female,56,Sports,19,456,8664
3139,25-11-2023,CUST3502,Female,29,Groceries,19,469,8911
3140,25-11-2023,CUST9544,Male,39,Groceries,18,180,3240
3141,25-11-2023,CUST1446,Male,28,Sports,3,491,1473
3142,25-11-2023,CUST1957,Male,50,Books,10,334,3340
3143,25-11-2023,CUST3319,Male,63,Electronics,15,469,7035
3144,25-11-2023,CUST2451,Male,19,Clothing,14,500,7000
3145,25-11-2023,CUST0075,Female,22,Beauty,2,280,560
3146,25-11-2023,CUST7430,Female,40,Sports,13,29,377
3147,25-11-2023,CUST4496,Female,41,Clothing,18,20,360
3148,25-11-2023,CUST6756,Female,18,Groceries,1,223,223
3149,25-11-2023,CUST9161,Male,39,Books,17,347,5899
3150,25-11-2023,CUST1137,Male,62,Electronics,13,298,3874
3151,25-11-2023,CUST5232,Male,23,Groceries,14,74,1036
3152,25-11-2023,CUST5468,Male,66,Groceries,17,209,3553
3153,25-11-2023,CUST9745,Female,23,Groceries,4,116,464
3154,25-11-2023,CUST2944,Male,66,Electronics,10,305,3050
3155,25-11-2023,CUST3921,Female,61,Sports,8,229,1832
3156,25-11-2023,CUST2019,Male,51,Clothing,8,404,3232
3157,25-11-2023,CUST1751,Female,20,Electronics,4,195,780
3158,25-11-2023,CUST0737,Male,23,Sports,18,387,6966
3159,25-11-2023,CUST7607,Female,36,Books,19,299,5681
3160,25-11-2023,CUST6880,Female,63,Electronics,13,485,6305
3161,25-11-2023,CUST1769,Female,30,Clothing,3,41,123
3162,25-11-2023,CUST1182,Male,51,Beauty,11,243,2673
3163,25-11-2023,CUST0452,Female,63,Sports,8,314,2512
3164,25-11-2023,CUST7777,Female,46,Electronics,2,313,626
3165,25-11-2023,CUST8394,Male,62,Groceries,12,185,2220
3166,25-11-2023,CUST0603,Male,40,Electronics,10,425,4250
3167,25-11-2023,CUST1644,Female,66,Electronics,9,479,4311
3168,25-11-2023,CUST2332,Male,49,Beauty,7,278,1946
3169,25-11-2023,CUST3735,Female,36,Sports,9,239,2151
3170,25-11-2023,CUST5490,Female,43,Books,18,184,3312
3171,25-11-2023,CUST8825,Female,49,Books,14,392,5488
3172,25-11-2023,CUST1778,Female,41,Clothing,15,114,1710
3173,25-11-2023,CUST6711,Male,29,Electronics,13,301,3913
3174,25-11-2023,CUST1465,Female,24,Clothing,14,206,2884
3175,25-11-2023,CUST1765,Male,65,Groceries,7,454,3178
3176,25-11-2023,CUST8116,Male,63,Beauty,20,228,4560
3177,25-11-2023,CUST8149,Female,43,Groceries,4,452,1808
3178,25-11-2023,CUST5353,Female,32,Sports,9,387,3483
3179,25-11-2023,CUST5479,Female,52,Groceries,7,94,658
3180,25-11-2023,CUST2595,Female,44,Books,20,212,4240
3181,25-11-2023,CUST9299,Male,30,Sports,13,475,6175
3182,25-11-2023,CUST1895,Female,46,Beauty,12,82,984
3183,25-11-2023,CUST7990,Male,44,Books,10,136,1360
3184,25-11-2023,CUST2616,Female,57,Clothing,18,364,6552
3185,25-11-2023,CUST5792,Male,60,Electronics,5,254,1270
3186,25-11-2023,CUST4439,Male,21,Electronics,13,140,1820
3187,25-11-2023,CUST6093,Male,45,Beauty,12,258,3096
3188,25-11-2023,CUST5212,Female,67,Groceries,16,100,1600
3189,25-11-2023,CUST5983,Female,70,Clothing,17,375,6375
