id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews
3830769,Private Apt. in Brooklyn Brownstone + Garden,7947727211,unconfirmed,Nick,Brooklyn,Bedford-Stuyvesant,40.68822,-73.94357,United States,US,1,strict,Entire home/apt,2022,$863 ,$173 ,2,116
2906771,Cozy 2BR Brooklyn retreat w/Bckyard,789557207,verified,Carolyn,Brooklyn,South Slope,40.66551,-73.98805,United States,US,1,strict,Private room,2019,$564 ,$113 ,10,0
39725298,Beautiful 1BD in the West Village,12846599760,unconfirmed,Taleah,Manhattan,West Village,40.73118,-74.0029,United States,US,0,strict,Entire home/apt,2012,$807 ,$161 ,2,97
50861323,"Sunny, Quiet 1 Bedroom in Union Sq/East Village",31626147090,verified,Michael,Manhattan,East Village,40.73256,-73.98622,United States,US,1,moderate,Entire home/apt,2006,$516 ,$103 ,5,10
22615044,"Bright, spacious en-suite room in co-living house",91861780650,verified,Reuben,Brooklyn,Crown Heights,40.67441,-73.95235,United States,US,1,strict,Private room,2006,$670 ,$134 ,2,10
37199630,Cozy 1 bedroom near Williamsburg,10414523205,unconfirmed,Yanilsa,Brooklyn,Bedford-Stuyvesant,40.68657,-73.94732,United States,US,1,flexible,Private room,2003,$417 ,$83 ,30,1
52465202,"1BD apartment in Clinton Hill, Brooklyn",15294041796,verified,Isabel,Brooklyn,Clinton Hill,40.68969,-73.96682,United States,US,1,flexible,Entire home/apt,2004,$481 ,$96 ,3,6
46154623,Couch in Studio Apartment in Astoria,67475934843,unconfirmed,Jamie,Queens,Long Island City,40.76199,-73.92684,,US,1,moderate,Shared room,2007,"$1,034 ",$207 ,1,11
38535092,The Bush-Suite,17723032962,unconfirmed,Juan Pablo & Andrea,Brooklyn,Bushwick,40.70343,-73.92009,United States,US,0,moderate,Entire home/apt,2016,$761 ,$152 ,3,2
25194285,Beautiful 2BR Bed Stuy Apartment,42473403898,verified,Dolores & David,Brooklyn,Bedford-Stuyvesant,40.67917,-73.94624,United States,US,1,moderate,Entire home/apt,2010,$732 ,$146 ,2,3
31238656,Near Manhattan Free Cancellation and Breakfast,39911501111,unconfirmed,Vinicius,Queens,Ditmars Steinway,40.77594,-73.90974,United States,US,0,moderate,Private room,2020,"$1,153 ",$231 ,3,13
9178690,"Plant-filled, sunlit home w/ yard",732630710,verified,Jordan,Brooklyn,Greenpoint,40.7258,-73.9515,United States,US,0,strict,Private room,2005,"$1,079 ",$216 ,7,2
35104204,Newly furnished Studio~Prime UES~Walk to C park,84923367389,unconfirmed,Eran,Manhattan,Upper East Side,40.76497,-73.96534,United States,US,0,strict,Entire home/apt,2007,$152 ,$30 ,30,1
45911611,Private Room in the center of Park Slope,26308856445,unconfirmed,Yuichi,Brooklyn,Park Slope,40.66854,-73.98419,United States,US,0,strict,Private room,2010,$735 ,$147 ,4,4
49616439,Comfort and charm: 1BDR on Upper East Side,71565896268,verified,Ceri,Manhattan,Upper East Side,40.77371,-73.95167,United States,US,1,strict,Entire home/apt,2003,$763 ,$153 ,3,37
51159013,Lovely BedStuy apartment w/ young professionals.,82311782941,unconfirmed,Vero,Brooklyn,Bedford-Stuyvesant,40.6849,-73.9289,United States,US,0,moderate,Private room,2015,$552 ,$110 ,1,0
13623600,"Cozy, Light-Filled Room in Brooklyn",21665679186,verified,Megan E,Brooklyn,Crown Heights,40.66998,-73.9396,United States,US,1,moderate,Private room,2016,$803 ,$161 ,3,104
18806383,Modern private bed & bath next to Barclays Center,69113301287,unconfirmed,Justine,Brooklyn,Prospect Heights,40.68081,-73.9729,United States,US,0,strict,Private room,2018,$374 ,$75 ,1,41
22912734,Sunny Bedroom in Chelsea Beauty!,11550525504,verified,Lennon,Manhattan,Chelsea,40.74293,-73.99922,United States,US,0,strict,Private room,2016,$991 ,$198 ,1,2
28082262,Beautiful apartment steps away from Central Park,758448067,unconfirmed,Stewart,Manhattan,Upper West Side,40.79617,-73.96228,United States,US,0,flexible,Entire home/apt,2012,$460 ,$92 ,2,0
36457339,Convenient and cozy studio,293171177,unconfirmed,Andrew,Brooklyn,Williamsburg,40.71657,-73.95047,United States,US,1,strict,Entire home/apt,2012,$174 ,$35 ,30,3
28262864,Gorgeous brand new Studio Apt 5 min from Manhattan,55734812567,unconfirmed,Mariana,Queens,Long Island City,40.75267,-73.93028,United States,US,0,strict,Entire home/apt,2006,"$1,166 ",$233 ,20,0
46312580,Amazing studio step away from Time Square/54B,5322810292,unconfirmed,Irina,Manhattan,Hell's Kitchen,40.76309,-73.99214,United States,US,1,moderate,Entire home/apt,2018,"$1,117 ",$223 ,30,7
18648426,"Charming Harlem Nook /Coin Charmant de Harlem, NYC",34825904486,verified,Olivier,Manhattan,Harlem,40.81585,-73.94272,United States,US,1,flexible,Private room,2003,"$1,078 ",$216 ,1,67
20221928,CLEAN PRIVATE bathroom in Newly built in 2014,52213510940,unconfirmed,Momoyo,Queens,Elmhurst,40.73874,-73.87615,United States,US,0,strict,Private room,2018,$353 ,$71 ,29,0
14091951,Affordable and functional room,49027837534,verified,Lorenzo & Alex,Brooklyn,Bedford-Stuyvesant,40.68468,-73.92408,United States,US,1,flexible,Private room,2007,"$1,113 ",$223 ,28,10
36529690,The Dream Room near Barclays Center,78236463613,unconfirmed,Anita,Brooklyn,Prospect-Lefferts Gardens,40.66189,-73.93997,United States,US,1,flexible,Private room,2009,$549 ,$110 ,7,84
46907960,Lovely Contemporary Home away from Home,1335595868,unconfirmed,Nicole,Queens,Jamaica,40.68503,-73.77983,United States,US,1,moderate,Entire home/apt,2019,$265 ,$53 ,2,45
51709656,A1Long Island City Big Room Great Location,5563971946,unconfirmed,Leo,Queens,Long Island City,40.75386,-73.93324,United States,US,1,moderate,Private room,2019,"$1,192 ",$238 ,1,104
33244058,Private 2 BR Suite and Sleep/Play Attic Loft w/AC,95592792316,unconfirmed,Lydia,Brooklyn,South Slope,40.66614,-73.98609,United States,US,0,flexible,Private room,2019,$397 ,$79 ,2,32
34048759,Amazing 2BR/2BA PH with terrace - Upper East Side,91909012952,verified,Barbara,Manhattan,Upper East Side,40.77162,-73.95949,United States,US,1,strict,Entire home/apt,2007,$886 ,$177 ,3,2
38221938,"Private Bedroom 10 Min from LGA, 20 Min from JFK",74590586232,unconfirmed,Nicole,Queens,Corona,40.73739,-73.86143,United States,US,0,moderate,Private room,2013,$883 ,$177 ,30,1
15665453,"Modern, Bright, Private Bklyn Room w/ 2 Beds",91374256096,unconfirmed,Christopher,Brooklyn,Fort Greene,40.69211,-73.98102,United States,US,1,moderate,Private room,2015,$578 ,$116 ,3,60
25435088,Private bedroom located in Downtown Manhattan,22035955745,unconfirmed,Sandra And Katharina,Manhattan,Chinatown,40.71703,-73.99538,United States,US,1,flexible,Private room,2019,$644 ,$129 ,2,8
54993079,Serene Bedroom & Boudoir in Design Loft,88580793370,verified,Sophia,Brooklyn,Greenpoint,40.73439,-73.95839,United States,US,1,strict,Private room,2021,"$1,159 ",$232 ,5,8
23142491,Sunny Bedroom off Broadway,27101193804,verified,Nina,Manhattan,Morningside Heights,40.80556,-73.96503,United States,US,0,moderate,Private room,2021,$180 ,$36 ,5,0
53360481,Home Sweet Home in Flatbush,19301996515,verified,Cesar,Brooklyn,Flatbush,40.65341,-73.96238,United States,US,0,moderate,Entire home/apt,2021,$896 ,$179 ,5,8
17701783,Warm room for nice people in Bensonhurst !,40052767017,unconfirmed,Viktoria,Brooklyn,Gravesend,40.60687,-73.98349,United States,US,1,strict,Private room,2021,"$1,123 ",$225 ,1,0
47851840,Spacious 1BR Williamsburg Apartment,54473183171,unconfirmed,Kailei,Brooklyn,Williamsburg,40.71214,-73.95837,United States,US,0,strict,Entire home/apt,2005,$732 ,$146 ,2,28
24074221,LUXURY STUDIO ON WEST 50TH-DOORMAN/GYM/LAUNDRY,62207014439,unconfirmed,Pranjal,Manhattan,Hell's Kitchen,40.76259,-73.98667,United States,US,0,strict,Entire home/apt,2016,$575 ,$115 ,30,0
18705313,Comfy bedroom in heart of Lower East Side,45537077999,unconfirmed,Drew,Manhattan,Lower East Side,40.71937,-73.99202,United States,US,1,strict,Private room,2009,"$1,036 ",$207 ,7,9
36804184,"Cozy, quiet Upper West Side 1BR at Central Park",4648860682,verified,Melanie,Manhattan,Upper West Side,40.78773,-73.9725,United States,US,0,strict,Entire home/apt,2012,$608 ,$122 ,30,1
29108988,Sundrenched East Village Apartment,7575813317,verified,Chad,Manhattan,East Village,40.72563,-73.97505,United States,US,0,moderate,Entire home/apt,2006,$512 ,$102 ,30,58
21861707,$250.00 ,14812772385,unconfirmed,Travis,Manhattan,Lower East Side,40.71341,-73.98981,United States,US,1,strict,Entire home/apt,2016,$607 ,$121 ,1,1
24387375,Brooklyn charming studio apartment!,84371106979,unconfirmed,James And Laureta,Brooklyn,Bedford-Stuyvesant,40.68571,-73.95265,United States,US,1,moderate,Entire home/apt,2021,"$1,090 ",$218 ,1,10
42296807,Private Room in a chill home 20 mins to Manhattan,70495314084,unconfirmed,Melissa,Brooklyn,Bedford-Stuyvesant,40.69424,-73.93416,United States,US,0,moderate,Private room,2022,$522 ,$104 ,2,22
12021930,Single room #2 (4f),9265647698,unconfirmed,Luca And Kameko,Manhattan,Harlem,40.80778,-73.94345,United States,US,1,flexible,Private room,2021,$807 ,$161 ,30,6
40193649,NYC apartment! Bright and spacious!,69555377601,verified,Victoria,Manhattan,Washington Heights,40.85652,-73.92975,United States,US,1,strict,Entire home/apt,2022,$80 ,$16 ,7,14
56387637,NEW! Exceptional 2BR/1BA Williamsburg Oasis,43872334310,unconfirmed,Russell,Brooklyn,Williamsburg,40.71306,-73.94856,United States,US,0,flexible,Entire home/apt,2016,$224 ,$45 ,3,1
4813863,Big & bright 2 bedroom apartment! Lower East Side!,42520309004,unconfirmed,Dominik,Manhattan,Lower East Side,40.71763,-73.98359,United States,US,1,moderate,Entire home/apt,2009,$311 ,$62 ,1,17
30987912,88 By The Park w/Parking Space,43265414223,verified,Akini,Brooklyn,Canarsie,40.63141,-73.89629,United States,US,0,strict,Entire home/apt,2008,$610 ,$122 ,2,286
57249225,Bright and Sunny Room in Amazing Bushwick Apt,42111665901,unconfirmed,Gabriele,Brooklyn,Bushwick,40.70105,-73.91547,United States,US,1,flexible,Private room,2011,"$1,042 ",$208 ,1,0
20130799,Beautiful Large Room in Prime Rockaway Location,88983263752,verified,Erik,Queens,Rockaway Beach,40.58754,-73.81296,United States,US,0,flexible,Private room,2015,$672 ,$134 ,1,14
20684756,Grande chambre lumineuse à bushwick,45135809383,verified,Marie,Brooklyn,Bushwick,40.69469,-73.90786,United States,US,1,strict,Private room,2016,$468 ,$94 ,2,10
24710470,Classic modern bedroom-close to everything,80881439551,verified,Kay,Queens,Flushing,40.76734,-73.81789,United States,US,0,strict,Private room,2006,$723 ,$145 ,1,3
43285424,Guest suite in owner-occupied private residence,57376973393,unconfirmed,Martin,Brooklyn,Bushwick,40.6998,-73.92167,United States,US,0,moderate,Entire home/apt,2006,$882 ,$176 ,2,72
49629694,Private floor/Flat,36247276772,verified,Linda,Queens,Rosedale,40.65045,-73.74596,United States,US,0,moderate,Entire home/apt,2018,$634 ,$127 ,2,3
55091389,NYC NARNIA ROOM Walking Distance to Central Park!,2606452107,verified,Hajah,Manhattan,East Harlem,40.79709,-73.93586,United States,US,1,moderate,Private room,2012,$254 ,$51 ,3,8
43026948,Private bedroom and bath heart of Upper West Side,13327872892,unconfirmed,Jessica,Manhattan,Upper West Side,40.78766,-73.97414,United States,US,0,strict,Private room,2012,$153 ,$31 ,2,19
31101686,1 BR Bushwick Condo in Elevator Building with W/D,86185594091,verified,Jasmin,Brooklyn,Bushwick,40.68914,-73.90994,United States,US,1,flexible,Entire home/apt,2009,$330 ,$66 ,30,4
44710910,Artist Brooklyn Heights Home,23287207215,unconfirmed,Michael,Brooklyn,Brooklyn Heights,40.69551,-73.99371,United States,US,0,flexible,Entire home/apt,2009,"$1,069 ",$214 ,7,1
8244751,Nice Queens townhome with parking!,96460581473,unconfirmed,Mark,Queens,Middle Village,40.71578,-73.87713,United States,US,1,flexible,Entire home/apt,2014,$309 ,$62 ,7,5
44889303,Charming Suite in Historic Home,92768373242,verified,David,Staten Island,Stapleton,40.62919,-74.08107,United States,US,1,strict,Entire home/apt,2014,$348 ,$70 ,1,177
28374429,Welcome all as family,42461135261,verified,Anastasia,Manhattan,East Harlem,40.78749,-73.94749,United States,US,1,flexible,Private room,2012,$845 ,$169 ,1,
6785574,Manhattan Studio with Huge Garden!,4557202380,unconfirmed,Rachel,Manhattan,Upper West Side,40.80189,-73.96962,United States,US,1,flexible,Private room,2012,"$1,188 ",$238 ,1,39
24081953,JFK LUXURY BEDROOM # 3,14986201439,unconfirmed,Jfk,Queens,Springfield Gardens,40.6597,-73.76993,United States,US,0,flexible,Private room,2003,$344 ,$69 ,1,14
43300888,Private Oasis Room #1- Close to L and M Train.,3704352952,unconfirmed,Connie,Brooklyn,Bushwick,40.70268,-73.9265,United States,US,0,moderate,Private room,2010,$476 ,$95 ,1,3
53823860,Brooklyn Care & Comfort,56811232241,unconfirmed,Nikki,Brooklyn,Flatbush,40.64324,-73.96332,United States,US,0,flexible,Private room,2013,$145 ,$29 ,2,26
22478074,Minimalist Studio in Central Downtown,9734308420,verified,Jaisy,Manhattan,Civic Center,40.71224,-74.00684,United States,US,0,strict,Entire home/apt,2018,"$1,189 ",$238 ,90,0
10774837,Bushwick Basement Large Room with Half Bath,41834954340,unconfirmed,Jessica,Brooklyn,Bushwick,40.69904,-73.91792,United States,US,0,moderate,Private room,2003,$727 ,$145 ,1,3
56806833,"Sleeps6+PRIV.TERRACE+laundry,Trains+BAM&Barclays",16548682859,verified,Tee,Brooklyn,Fort Greene,40.6869,-73.97454,United States,US,1,moderate,Entire home/apt,2010,$361 ,$72 ,3,11
11898215,"Modern, Ambient 1-Bedroom Apartment",8393873157,unconfirmed,Michella,Staten Island,Eltingville,40.54106,-74.14666,United States,US,1,strict,Entire home/apt,2010,$808 ,$162 ,5,83
17253868,"Perfect location, gorgeous private building",21427226671,unconfirmed,Danny,Brooklyn,Williamsburg,40.71614,-73.94456,United States,US,1,strict,Entire home/apt,2009,$723 ,$145 ,5,8
24638119,Modern 1 Bedroom in Brooklyn,36515377180,unconfirmed,Michelle,Brooklyn,Bedford-Stuyvesant,40.68802,-73.94291,United States,US,1,flexible,Entire home/apt,2022,$688 ,$138 ,2,2
33551689,Cozy room near Yankee Stadium,25670125831,verified,Juan,Bronx,Concourse Village,40.82859,-73.91957,United States,US,1,flexible,Private room,2003,$157 ,$31 ,1,9
4379203,"Charming 1 bedroom, great location!",60873502281,unconfirmed,Helen,Brooklyn,Williamsburg,40.71234,-73.94158,United States,US,1,flexible,Entire home/apt,2004,$222 ,$44 ,2,0
6039969,*SKYTRAIN* Studio Loft Apartment - Great Space!,15776313211,unconfirmed,Juliana,Manhattan,Upper West Side,40.78201,-73.98379,United States,US,0,strict,Entire home/apt,2009,$110 ,$22 ,30,9
34434264,Private & Clean NYC 1BR | Kitchen & Washer/D | GLS,32369802048,verified,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76184,-73.99828,United States,US,0,strict,Entire home/apt,2021,$967 ,$193 ,30,4
35161091,"Cheery room in spacious, modern apartment",31144341881,unconfirmed,Robin,Manhattan,Washington Heights,40.84946,-73.94053,United States,US,1,moderate,Private room,2022,$966 ,$193 ,5,3
57262480,❤ of Manhattan | Fantastic 1 Bedroom,21237853479,verified,Kyle,Manhattan,Hell's Kitchen,40.76485,-73.98436,United States,US,1,strict,Entire home/apt,2013,$471 ,$94 ,30,0
28501458,Suite East Side/free street parking & WIFI,67969296490,unconfirmed,Joe,Manhattan,East Village,40.72973,-73.98337,United States,US,0,strict,Entire home/apt,2022,$737 ,$147 ,3,58
14549807,One room in a beautiful two bedroom appartment,85149164154,verified,Jūrate,Brooklyn,Williamsburg,40.71916,-73.94215,United States,US,0,strict,Private room,2018,$560 ,$112 ,1,14
53438355,Maurice’s Penthouse,4078721962,verified,Maurice,Brooklyn,Crown Heights,40.67604,-73.95071,United States,US,0,flexible,Entire home/apt,2022,$776 ,$155 ,3,27
20700220,Spacious room in vibrant area. 2 blocks from train,45798832047,verified,Chris,Brooklyn,Bushwick,40.6999,-73.93947,United States,US,1,strict,Private room,2017,$227 ,$45 ,1,5
53973534,2 Private Rooms in Full Floor East Village Apt!,77489704207,verified,Adonis,Manhattan,East Village,40.72814,-73.98665,United States,US,1,strict,Private room,2018,$788 ,$158 ,1,1
2842152,1br Near Everything in East Village,59148780419,verified,Heidi,Manhattan,East Village,40.72886,-73.98036,United States,US,0,strict,Entire home/apt,2019,$784 ,$157 ,7,6
33326350,Brooklyn Home with Private Rooftop Space,68978700016,verified,Yara,Brooklyn,Williamsburg,40.70643,-73.9435,United States,US,1,strict,Entire home/apt,2005,$912 ,$182 ,7,5
36128721,Beautiful & modern 1 BR apartment in the UES,83499584950,verified,Nathan,Manhattan,Upper East Side,40.76903,-73.95146,United States,US,0,moderate,Entire home/apt,2005,$912 ,$182 ,30,1
14888920,Nice clean and quiet bedroom in two bedroom app,68755791172,unconfirmed,Petar,Brooklyn,Kensington,40.6368,-73.96857,United States,US,0,moderate,Private room,2022,$273 ,$55 ,1,6
51479899,"Beautiful 1 bedroom apart, Washington Heights",33074130870,unconfirmed,Polly,Manhattan,Washington Heights,40.85369,-73.93237,United States,US,0,moderate,Private room,2013,$69 ,$14 ,7,1
36962141,East Village: Master Loft Bedroom (2020 Enhanced),75999839352,unconfirmed,Nicholas,Manhattan,East Village,40.72985,-73.98359,United States,US,1,flexible,Private room,2003,"$1,018 ",$204 ,30,16
8495495,Cozy Studio + Sunroom near Times Square,2252877104,unconfirmed,Ginji,Manhattan,Hell's Kitchen,40.76374,-73.98872,United States,US,1,strict,Entire home/apt,2010,$560 ,$112 ,3,1
6614913,"哥伦比亚大学附近公寓内客厅一间,30美元一天",54356442495,unconfirmed,Yi,Manhattan,Morningside Heights,40.81483,-73.9609,United States,US,0,strict,Private room,2012,$799 ,$160 ,1,0
36428620,"Large, Cozy One Bedroom Apartment",7989678625,verified,Elizabeth,Manhattan,Washington Heights,40.85282,-73.92906,United States,US,0,strict,Entire home/apt,2010,$452 ,$90 ,30,35
43569859,Only 15 minutes from Manhattan,36744799180,unconfirmed,Yukiko,Queens,Woodside,40.74381,-73.89726,United States,US,0,strict,Private room,2014,"$1,172 ",$234 ,2,36
15765972,Centrally located East Village Apt,71708027219,verified,Joseph,Manhattan,East Village,40.7248,-73.9854,United States,US,1,moderate,Private room,2008,$943 ,$189 ,4,23
2552194,Entire Modern Studio Apartment/Prime Location,67853986595,verified,Karen,Manhattan,Upper West Side,40.78981,-73.97518,United States,US,0,flexible,Entire home/apt,2014,"$1,109 ",$222 ,30,27
10738937,Spacious Artist's Loft/Apartment,34914363110,verified,Stephanie,Manhattan,Financial District,40.71069,-74.00751,United States,US,0,flexible,Entire home/apt,2005,$215 ,$43 ,3,6
26239789,Large one bedroom in the heart of Williamsburg,58666565812,verified,Ailee,Brooklyn,Williamsburg,40.7132,-73.96441,United States,US,1,moderate,Entire home/apt,2005,"$1,103 ",$221 ,4,1
28568286,Private Room on Historic Sugar Hill,65507440825,verified,Agnes,Manhattan,Harlem,40.8238,-73.94444,United States,US,1,moderate,Private room,2008,$578 ,$116 ,2,592
33140225,Spacious Brooklyn loft in Clinton Hill,40443578231,verified,Devin,Brooklyn,Bedford-Stuyvesant,40.6906,-73.95878,United States,US,1,moderate,Entire home/apt,2012,$138 ,$28 ,3,25
34227152,BROOKLYN DREAM ART STUDIO,3968068880,verified,Jade,Brooklyn,Bedford-Stuyvesant,40.68335,-73.94319,United States,US,1,moderate,Entire home/apt,2008,$605 ,$121 ,1,6
49088992,"Historic, Lovely, Modern, Peaceful Apt in Brooklyn",69044154678,unconfirmed,Ella,Brooklyn,Greenpoint,40.73005,-73.95807,United States,US,0,flexible,Entire home/apt,2004,$166 ,$33 ,2,58
19284675,East Village Authentic Loft Living Apt,7262381174,unconfirmed,Alex,Manhattan,East Village,40.72204,-73.98151,United States,US,1,strict,Private room,2019,$242 ,$48 ,3,28
3639121,Spacious & Cozy NYC Apartment in Brooklyn/Queens,61562629961,unconfirmed,Suzy,Queens,Ridgewood,40.70026,-73.90721,United States,US,0,strict,Entire home/apt,2011,"$1,110 ",$222 ,10,10
24138840,94TH STREET 2BR-2BA SUITE WITH DOORMAN-GYM,55736037370,unconfirmed,Especial,Manhattan,Upper East Side,40.78266,-73.94673,United States,US,0,strict,Private room,2004,$261 ,$52 ,2,0
26539688,Master bedroom in Bed-Stuy,37067502105,unconfirmed,Will,Brooklyn,Bedford-Stuyvesant,40.67948,-73.94388,United States,US,0,strict,Private room,2019,$967 ,$193 ,2,0
52015078,Queens Home with Private Bathroom and Balcony,32531108652,unconfirmed,Jose,Queens,Ditmars Steinway,40.77411,-73.90017,United States,US,1,strict,Private room,2006,$366 ,$73 ,1,0
54106086,Cozy room/creative space in modern bed stuy home.,14176515491,unconfirmed,Titi,Brooklyn,Bedford-Stuyvesant,40.68911,-73.94727,United States,US,1,flexible,Private room,2003,"$1,198 ",$240 ,1,32
39047626,The Lovely Suite,28174540533,unconfirmed,Silvia,Manhattan,Midtown,40.74649,-73.98684,United States,US,1,moderate,Entire home/apt,2016,$545 ,$109 ,4,33
16860631,Modern Luxury Condo (Midtown West),39409969787,unconfirmed,Mariam,Manhattan,Hell's Kitchen,40.7687,-73.99184,United States,US,1,strict,Shared room,2022,$359 ,$72 ,4,1
37324450,Beautiful Renovated Apartment NYC.,90835356799,unconfirmed,Rony,Bronx,Kingsbridge,40.88169,-73.90691,United States,US,1,moderate,Entire home/apt,2022,,$192 ,30,74
14718259,Awesome Times Square 1 BR Loft in City Centre,94073602327,verified,Jowelle,Manhattan,Hell's Kitchen,40.76054,-73.99066,United States,US,0,moderate,Entire home/apt,2009,$829 ,$166 ,2,59
51096603,1 BR at Wyndham Midtown 45 NYC,18478268816,unconfirmed,Gary,Manhattan,Midtown,40.75377,-73.97203,United States,US,1,flexible,Private room,2021,$980 ,$196 ,2,2
52998172,Private apartment in ♡ of Williamsburg,66167202960,unconfirmed,Anna,Brooklyn,Williamsburg,40.71254,-73.95527,United States,US,0,strict,Entire home/apt,2022,$297 ,$59 ,2,51
53816128,Chelsea Studio Apt,61153982148,verified,Ido,Manhattan,Chelsea,40.74016,-73.99902,United States,US,0,flexible,Entire home/apt,2017,$786 ,$157 ,2,1
56892439,Room in East Williamsburg,31104860992,verified,Dustin,Brooklyn,Williamsburg,40.70921,-73.94144,United States,US,1,strict,Private room,2010,$858 ,$172 ,1,2
14775146,DaDukes Dreams,11082012701,unconfirmed,Alberto,Queens,Long Island City,40.76626,-73.94058,United States,US,1,moderate,Private room,2019,$491 ,$98 ,1,70
26038200,Garden + Sunroom Townhouse Near Central Park!,56411139816,verified,Nathalie + Nick,Manhattan,Upper East Side,40.762,-73.9634,United States,US,0,moderate,Entire home/apt,2021,$56 ,$11 ,3,4
37424969,Amazing private room/Central park,27263334103,unconfirmed,Sergii & Vlada,Manhattan,Harlem,40.8029,-73.9559,United States,US,1,strict,Private room,2007,$221 ,$44 ,30,1
13486630,Joy's Luxury Apartment with Free Parking Space,8985911142,unconfirmed,Joy,Brooklyn,Canarsie,40.63136,-73.90921,United States,US,1,moderate,Entire home/apt,2017,$651 ,$130 ,1,26
21660118,Guest room nice family in Cypress Hills  :),90295945190,verified,Mercedes,Brooklyn,Cypress Hills,40.68983,-73.86905,United States,US,0,moderate,Private room,2004,$635 ,$127 ,3,6
29429874,Private BED Tv-Wifi Fridge-Park JFK Train Smoke420,14359370934,unconfirmed,Gedan,Queens,Jamaica,40.682037,-73.796814,United States,US,0,strict,Private room,2017,$978 ,$196 ,1,41
41171220,Real New York Home - Times Square,66603645692,verified,Ana,Manhattan,Hell's Kitchen,40.7595,-73.98967,United States,US,1,moderate,Entire home/apt,2017,$222 ,$44 ,1,13
43213073,"New, elegant private apartment for 2 near JFK",69219824482,unconfirmed,Frank,Queens,Arverne,40.59065,-73.79563,United States,US,0,strict,Entire home/apt,2013,$185 ,$37 ,2,20
15452818,High Line Sun Drenched Home,30880504214,unconfirmed,Elvis,Manhattan,Chelsea,40.7469,-73.99494,United States,US,1,moderate,Entire home/apt,2006,"$1,039 ",$208 ,2,40
4676893,Bedroom in 19th Century Charmer - Clinton Hill,78452238516,verified,Sarah,Brooklyn,Clinton Hill,40.68451,-73.96461,United States,US,0,strict,Private room,2011,$436 ,$87 ,2,6
49927384,Apartment in Center of East Village,66181606251,verified,Jackie,Manhattan,East Village,40.73001,-73.98464,United States,US,0,moderate,Entire home/apt,2018,$957 ,$191 ,2,48
34278516,"Backyard Macrame Apartment - Two Bedroom, Cozy BK",67144285609,unconfirmed,Chloe,Brooklyn,Bushwick,40.68407,-73.90957,United States,US,0,flexible,Entire home/apt,2010,$780 ,$156 ,3,4
5669928,"2 Bedroom fully furnished apt,Clinton Hill BK",24146428239,verified,Myrdith,Brooklyn,Clinton Hill,40.68502,-73.96073,United States,US,0,moderate,Entire home/apt,2005,$887 ,$177 ,1,150
19580156,Newly Renovated Apartment in Upper Manhattan!,66221942883,verified,Matthew,Manhattan,Inwood,40.86159,-73.92616,United States,US,0,strict,Entire home/apt,2021,$609 ,$122 ,4,3
24878922,Sunny Bedroom in Ridgewood/Bushwick,1571835288,verified,Adham,Queens,Ridgewood,40.70622,-73.90641,United States,US,0,strict,Private room,2021,$870 ,$174 ,1,13
55526049,"Entire 2BR apartment, your home away from home",16210577741,unconfirmed,Fengxiang,Staten Island,Graniteville,40.62301,-74.16558,United States,US,0,flexible,Entire home/apt,2007,$980 ,$196 ,4,7
52809838,Wyndham Midtown 45 (1 Bedroom Presidential) 1A,87549049641,verified,Michael,Manhattan,Midtown,40.75293,-73.97315,United States,US,1,strict,Entire home/apt,2007,$103 ,$21 ,3,5
3406050,Quaint room in artist's apartment.,69916751764,verified,Jess,Brooklyn,South Slope,40.66449,-73.99047,United States,US,1,flexible,Private room,2004,$490 ,$98 ,4,65
8609269,Classic Brooklyn Brownstone,94260787215,unconfirmed,Alex,Brooklyn,Park Slope,40.67992,-73.9776,United States,US,1,strict,Entire home/apt,2020,$491 ,$98 ,4,2
45050023,The Reptarium: hip hideaway in sunny Bushwick loft,28388609345,verified,Grace,Brooklyn,Bushwick,40.70765,-73.92159,United States,US,1,strict,Private room,2014,"$1,194 ",$239 ,2,16
33181648,Rockaway Beach 1 Bedroom,12251855853,unconfirmed,Jaime,Queens,Belle Harbor,40.57787,-73.84304,United States,US,1,moderate,Entire home/apt,2004,"$1,180 ",$236 ,3,11
49608707,"Private BR in comfy, international-vibe Harlem apt",43019372679,unconfirmed,Rachel,Manhattan,Harlem,40.82265,-73.94501,United States,US,0,moderate,Private room,2013,$697 ,$139 ,2,44
6296236,Ditmas Park Spacious Studio Apt,57114997355,verified,Quinn,Brooklyn,Flatbush,40.64691,-73.95855,United States,US,0,moderate,Entire home/apt,2019,$916 ,$183 ,1,2
13662814,Private room in beautiful home in Crown Heights,85110513156,unconfirmed,Assol,Brooklyn,Crown Heights,40.67101,-73.94543,United States,US,1,strict,Private room,2021,$181 ,$36 ,2,52
6521575,Cozy apt in heart of the e village,43762365689,unconfirmed,Steven,Manhattan,East Village,40.72644,-73.98403,United States,US,0,flexible,Entire home/apt,2013,"$1,014 ",$203 ,5,0
7590275,Central Park - spacious 1 bedroom -,47388799502,unconfirmed,Marine,Manhattan,Upper East Side,40.77234,-73.96045,United States,US,1,strict,Entire home/apt,2022,$554 ,$111 ,1,9
